Date	Flow_influent_[m3/d]	Flow_out_[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	SS_influent_to_bio_[mg/l]	COD_influent_to_bio_[mg/l]	COD_influent_filtered_to_bio_[mg/l]	BOD5_influent_to_bio_[mg/l]	N_tot_influent_to_bio_[mg/l]	NH4_N_influent_to_bio_[mg/l]	P_tot_influent_to_bio_[mg/l]	PO4_P_influent_to_bio_[mg/l]	VSS_Line_A_[mg/l]	COD_Line_A_[mg/l]	SV_Line_A_[ml/l]	SVI_Line_A_[ml/g]	DSV_Line_A_[ml/l]	DSVI_Line_A_[ml/g]	Filament_Index_Line_A	Sedimentation_on_AS_Line_A_[m/h]	VSS_Line_B_[mg/l]	COD_Line_B_[mg/l]	SV_Line_B_[ml/l]	SVI_Line_B_[ml/g]	DSV_Line_B_[ml/l]	DSVI_Line_B_[ml/g]	Filament_Index_Line_B	Sedimentation_on_AS_Line_B_[m/h]	VSS_Line_C_[mg/l]	COD_Line_C_[mg/l]	SV_Line_C_[ml/l]	SVI_Line_C_[ml/g]	DSV_Line_C_[ml/l]	DSVI_Line_C_[ml/g]	Filament_Index_Line_C	Sedimentation_on_AS_Line_C_[m/h]	VSS_Line_D_[mg/l]	COD_Line_D_[mg/l]	SV_Line_D_[ml/l]	SVI_Line_D_[ml/g]	DSV_Line_D_[ml/l]	DSVI_Line_D_[ml/g]	Filament_Index_Line_D	Sedimentation_on_AS_Line_D_[m/h]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	SS_tank_Line_D_[g/l]	SS_RAS_Line_A_[g/l]	SS_RAS_Line_B_[g/l]	SS_RAS_Line_C_[g/l]	SS_RAS_Line_D_[g/l]	Total_SRT_Line_A_[d]	Aerobic_SRT_Line_A_[d]	Total_SRT_Line_B_[d]	Aerobic_SRT_Line_B_[d]	Total_SRT_Line_C_[d]	Aerobic_SRT_Line_C_[d]	Total_SRT_Line_D_[d]	Aerobic_SRT_Line_D_[d]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	DO_Line_D_setpoint_[mg/l]	DO_Line_D_value_[mg/l]	Fe_in_tank_A_[l/d]	Fe_in_effluent_A_[l/d]	Fe_in_tank_B_[l/d]	Fe_in_effluent_B_[l/d]	Fe_in_tank_C_[l/d]	Fe_in_effluent_C_[l/d]	Fe_in_tank_D_[l/d]	Fe_in_effluent_D_[l/d]	C_dosing_Line_A_[l/d]	C_dosing_Line_B_[l/d]	C_dosing_Line_C_[l/d]	C_dosing_Line_D_[l/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	NO2_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]	Temperature_[C]
17-03-2019	243585	181317	7,288941	1,125666256	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,008152	2,53798	2,7179235	2,5573391	8,430477	9,519189	9,986452	10,412144	18,916667	8,166806	22,468194	11,28875	19,54	8,936667	19,55319	7,860972	1,074221	0,7886318	1,46719	0,6561848	1,282483	0,7460514	1,357439	0,7038314	4,80E+00	120	1100,833333	2399,81485	4,8	120	7,45E+02	2400	4,345593	10,875952	2,42E+00	3,125	30,370576	99,99	12,781641	11,023634	0,53350004	4,15E+00	0,123834212	3,72635984	1,82E-01	9,238523
18-03-2019	161101	160382	7,404344	1,634269852	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,050657	2,83248	2,9181897	3,5262133	9,143723	9,881807	10,32343	10,599818	18,588333	7,977361	21,686389	10,79375	19,029861	8,648194	18,93069	7,602917	1,227928	0,597449	2,04975	0,5108994	1,753872	0,5864745	1,81087	0,5912811	4,80E+00	120,33213	0	2283,10733	4,8	120	0,00E+00	2329,341245	278,18879	223,365666	1,94E+02	67,242863	11,480016	99,99	15,691405	13,223518	2,8778273	5,48E+00	0,279537986	2,58706617	3,65E-01	10,017873
19-03-2019	119623	119542	7,49581	1,830306357	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,562882	3,645826	4,0325542	4,3985735	10,922818	11,190138	11,349979	11,188076	17,994861	7,683889	20,726528	10,302778	18,396944	8,375694	18,28375	7,402917	1,534522	0,7787413	2,218577	0,8797215	1,939167	0,7645553	1,844872	0,8801363	4,80E+00	120	0	2058,05693	4,8	138,87444	0,00E+00	2184,163021	783,121588	1048,737569	6,65E+02	636,395448	4,197094	38,7887	16,742579	11,2789	1,03867964	7,35E+00	0,342374264	1,35024595	5,94E-01	10,683572
20-03-2019	108149	108047	7,528891	1,850231314	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,104957	3,689933	4,4472482	4,8234587	11,594602	11,86815	11,859645	11,919948	17,387083	7,377639	19,880556	9,971944	17,901944	8,217222	17,59958	7,225556	1,685036	0,9717172	1,89631	0,7609091	1,831593	0,7558594	1,815038	0,8952778	6,65E+00	120	0	1619,56879	4,8	232,73955	0,00E+00	2184,67401	1147,789351	1526,53342	1,02E+03	1201,132525	4,170362	27,131943	17,367188	11,263884	1,00663605	6,70E+00	0,375109657	1,30552673	7,64E-01	11,115972
21-03-2019	99712	99858	7,52977	1,862749682	210	160	370	57	140	37	24,57	4,4	2,52	159	286	76,2	124	39,8	25,09	5,95	2,97	  NA	    NA	945	214,5777	200	113,53315	  NA	1,3	  NA	  NA	920	197,42489	185	99,24893	  NA	1,55	    NA	   NA	940	188,4523	200	100,24058	  NA	1,56	  NA	  NA	890	180,45418	160	97,3236	  NA	1,58	4,233274	3,896665	4,6458841	4,897476	12,290968	12,345502	12,340795	12,315754	17,0475	7,163889	19,240556	9,682083	17,645833	8,135	16,66819	6,856389	1,720075	0,9561694	1,946902	0,9347321	1,801133	0,7473538	1,906583	0,9367534	4,80E+00	120	0	1240,61479	4,8	297,12632	0,00E+00	2147,249181	1218,730051	1710,777066	1,15E+03	1097,940283	4,224417	93,091873	86,500778	11,54253	1,19154837	6,52E+00	0,25334473	1,56225407	9,47E-01	11,641475
22-03-2019	89867	89610	7,520039	1,877129584	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,072925	4,026994	4,6432566	4,6711078	12,433862	12,443527	12,44629	12,439515	16,669167	6,968472	18,647778	9,433889	17,383889	8,021667	15,84708	6,558194	1,670315	1,0377224	1,916903	1,0761741	1,727273	0,7783593	1,756373	1,0403481	4,80E+00	120	0	1058,72478	4,8	288,08364	2,79E+00	1993,816435	825,921826	1334,435377	7,89E+02	695,076702	4,180025	28,088745	18,905859	9,726065	0,94947836	6,01E+00	0,207484747	1,37774885	9,66E-01	11,948896
23-03-2019	82464	82282	7,48773	1,916580298	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,833478	3,94133	4,634361	4,5546584	12,330058	12,352407	12,355991	12,334899	16,204722	6,730694	18,029167	9,083333	17,06625	7,874861	15,44222	6,403889	1,672336	1,0251825	1,80405	1,1603293	1,662669	0,7731959	1,702397	1,0760797	4,80E+00	120	468,3161811	1021,68043	4,8	330,59446	2,34E+03	1634,150484	121,529068	155,123155	7,60E+01	77,280707	4,093575	29,899246	18,738281	10,405724	0,88819246	5,69E+00	0,20726256	1,26048899	7,07E-01	12,008595
24-03-2019	81816	81658	7,486081	1,901621678	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,540991	4,074026	4,1632089	3,8493382	11,669393	12,008328	11,831843	11,302158	15,809306	6,551528	17,544167	8,778194	16,712361	7,72	15,22597	6,309028	1,73742	1,0539493	1,84731	1,1251908	1,72303	0,6426934	1,767834	1,1185393	4,80E+00	120	1075,059527	1110,34683	4,8	316,37076	1,58E+03	1338,707051	2,091507	9,375	2,41E-05	3,125	6,081398	99,99	18,631639	12,951441	1,15069636	6,44E+00	0,239157802	4,36189222	4,58E-01	12,04366
25-03-2019	92384	92515	7,503168	1,756938182	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,477663	4,428077	4,1361605	3,6571026	11,440884	11,731957	11,659718	10,760372	15,593333	6,490417	17,372083	8,675278	16,132222	7,49875	15,12889	6,347639	1,760622	0,8426073	2,065714	0,8919656	1,763893	0,6127989	1,97785	0,9757282	4,80E+00	121,296449	389,0290475	1213,17181	4,8	271,77442	5,87E+01	1372,134931	2,095872	9,375	2,17E-04	3,125	4,134083	74,991837	18,692577	11,88677	1,87959747	6,62E+00	0,297996614	1,93567705	4,66E-01	11,969681
26-03-2019	73553	73337	7,516322	1,965551188	210	180	390	75	180	44	28,73	5,1	3,11	107	251	95,5	135	42,7	30,68	6,17	4,23	  NA	    NA	940	225,3116	190	113,85427	2,75	  NA	  NA	  NA	930	188,41167	200	101,2966	2,5	  NA	2,5	   NA	940	190,9017	210	106,62063	3	  NA	  NA	  NA	780	189,13676	170	103,05529	3,5	  NA	3,776188	4,279788	4,4504896	4,689752	12,488739	12,486625	12,482931	12,398044	15,235972	6,321528	17,011528	8,438056	15,85125	7,395417	15,46319	6,471528	1,734349	1,1509091	1,845688	1,1257396	1,740512	0,8019432	1,753875	1,1407207	4,80E+00	120	4,8000001	902,3399	4,8	373,34148	4,80E+00	1237,247198	2,083333	9,375	1,40E-03	3,125	4,193078	59,546486	33,302341	10,024357	0,81713746	6,24E+00	0,189010749	1,3445313	5,28E-01	11,945995
27-03-2019	69739	69763	7,539239	2,037460349	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,811108	4,307545	4,3935821	4,5577282	12,495034	12,494224	12,484195	12,479555	15,204583	6,296806	16,970139	8,415	15,93125	7,4	15,62042	6,516389	1,700164	1,084345	1,860534	1,0879137	1,756309	0,807154	1,747794	1,0994595	4,80E+00	120	4,8000001	848,61245	4,8	267,42665	4,80E+00	1233,69479	2,083333	9,375	0,00E+00	3,125	4,385282	78,259491	19,439062	10,878292	0,90979323	6,36E+00	0,215067825	2,05541086	5,89E-01	12,271608
28-03-2019	67386	67224	7,484564	2,095218208	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,838401	4,214895	4,2806152	4,2779821	12,50281	12,487452	12,470577	12,284945	14,987222	6,21875	16,541528	8,175	15,647917	7,26125	15,29361	6,338472	1,722446	1,0717355	1,919852	1,1365193	1,730769	0,8131329	1,723417	1,1120755	4,80E+00	120	4,8000001	852,89212	4,8	241,14208	4,80E+00	1155,525903	2,083333	9,375	0,00E+00	3,125	5,089532	31,59045	19,530468	10,691111	0,68251889	6,91E+00	0,247238442	1,39296866	9,03E-01	12,625837
29-03-2019	65152	65115	7,393598	2,182131618	500	400	830	84	330	54	29,9	7,4	4,12	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	820	201,5733	150	92,18289	  NA	1,9	  NA	  NA	890	190,00854	200	106,74637	  NA	1,45	    NA	   NA	920	200,6981	210	114,5288	  NA	1,5	  NA	  NA	910	217,70335	200	119,61722	  NA	1,44	3,993064	4,180834	4,2956922	4,1454395	12,429136	12,429818	12,425497	12,204506	15,331944	6,387639	15,883194	7,834306	15,150972	7,012222	14,74042	6,105972	1,745455	1,0768794	1,927286	1,0941261	1,74746	0,7472699	1,734128	1,1882456	4,80E+00	120	4,8000001	827,73558	4,8	301,14947	4,80E+00	1196,064923	2,083357	9,375	0,00E+00	3,125	4,798677	62,170547	19,758984	11,745161	0,81517944	7,08E+00	0,292146731	1,76767945	7,14E-01	12,886744
30-03-2019	66063	65712	7,397829	2,154581495	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,0148	4,121109	4,3202656	3,9854337	12,505496	12,509857	12,500874	12,0058	15,3225	6,400139	15,480139	7,624167	14,875	6,881528	14,39625	5,949722	1,724923	0,8636923	1,883161	0,9860029	1,751703	0,6955793	1,719259	1,1007326	4,80E+00	127,9376881	4,8000001	805,25207	4,8	336,76606	4,80E+00	1202,103021	2,083333	9,375	0,00E+00	3,125	4,561726	34,622467	19,850389	9,956852	0,69136109	6,31E+00	0,299593936	1,15089703	6,62E-01	13,062943
31-03-2019	63210	63166	7,420809	2,226747871	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,984551	4,177109	4,3381573	3,8578135	12,497795	12,494679	12,503969	11,842293	15,090725	6,326522	15,286232	7,5	14,8	6,8	14,22841	5,841594	1,689252	0,8248447	1,79232	0,9983607	1,704839	0,7187793	1,706917	1,1617978	4,80E+00	147,0268598	4,8000001	795,33925	4,8	360,39511	4,80E+00	1188,37228	2,083333	9,375	0,00E+00	3,125	4,32774	68,999245	19,819921	9,972738	0,68302432	5,75E+00	0,31741716	1,4663918	4,77E-01	12,847813
01-04-2019	62358	62240	7,443199	2,188671541	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,985123	4,252095	4,3650987	3,7523459	12,503506	12,499868	12,495826	11,831248	14,944306	6,3075	15,179306	7,447222	14,765	6,815278	14,12736	5,8	1,738428	0,8178363	1,824359	0,9386332	1,657165	0,7183308	1,757358	1,1401109	4,80E+00	135,5054807	4,8000001	848,24571	4,8	314,84237	4,80E+00	1161,915885	2,083333	9,375	0,00E+00	3,125	4,723147	99,99	74,160934	12,326845	0,71522315	5,02E+00	0,212163386	4,37805271	4,98E-01	12,831333
02-04-2019	63305	63008	7,45174	2,211773995	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,028483	4,361851	4,4589553	3,7189563	12,506641	12,506914	12,506921	11,80439	15,027639	6,4	15,325556	7,509583	14,973472	6,9	14,22139	5,8	1,74518	0,8711207	1,791034	0,9431849	1,629215	0,7571429	1,748375	1,2547009	4,80E+00	133,6457927	4,8000001	882,52981	4,8	311,15856	4,80E+00	1162,783758	2,083333	9,375	1,21E-03	3,125	4,514224	59,282166	18,921093	8,653611	0,70874354	5,06E+00	0,199173775	1,40173614	2,96E-01	12,733371
03-04-2019	62115	61804	7,45419	2,190308091	410	350	670	89	220	56	34,97	7,2	3,77	259	452	113	248	56,1	37,57	9,77	5,15	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,920148	4,326407	4,4848605	3,7175006	13,478739	13,490544	13,433616	12,311983	15,087361	6,454028	15,437917	7,591111	15,137917	7,006944	14,26778	5,8	1,714141	0,885	1,815647	0,9009777	1,641911	0,6992424	1,704869	1,2132379	4,80E+00	134,6575092	4,8000001	833,23514	4,8	291,31336	4,80E+00	1134,408526	2,083333	9,375	0,00E+00	3,125	4,257993	43,239902	19,241014	8,178814	0,60750811	4,92E+00	0,219288199	1,43174195	8,58E-01	12,940133
04-04-2019	60342	60306	7,494828	2,182834918	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,976705	4,428576	4,5274033	3,7063379	13,495344	13,489521	13,453672	12,351256	15,225556	6,550417	15,627639	7,678194	15,388472	7,122083	14,41486	5,827222	1,762272	0,9967908	1,861204	0,8459198	1,657788	0,609488	1,669732	1,0834572	6,07E+01	204,8384902	41,4398512	188,19539	55,930551	144,56992	4,80E+00	240,884569	2,083333	9,375	0,00E+00	3,125	4,310628	46,257072	19,164843	9,880608	1,01019971	5,18E+00	0,297566116	1,70373273	8,53E-01	13,214485
05-04-2019	57176	56829	7,487592	2,228203702	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	930	205,2074	200	110,32657	  NA	  NA	  NA	  NA	925	184,11624	210	104,49841	  NA	  NA	    NA	   NA	930	188,4117	220	111,42626	  NA	  NA	  NA	  NA	465	128,45304	130	89,77901	  NA	  NA	3,987463	4,545032	4,606685	3,6734548	13,497292	13,497139	13,492192	12,216813	15,359444	6,685694	15,82125	7,789306	15,616528	7,230833	14,56736	5,9	1,776341	0,7942228	1,859172	0,8056088	1,634992	0,5894659	1,667577	1,1472028	4,80E+00	127,0810457	4,8000001	131,13631	4,8	151,91675	4,80E+00	157,097297	2,083333	9,375	0,00E+00	3,125	3,796083	88,897949	19,149609	10,297188	0,7833539	4,92E+00	0,337851634	2,22324944	4,53E-01	13,445468
06-04-2019	56950	57055	7,449646	2,276645589	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,060111	4,60628	4,6522608	3,6741242	13,500263	13,502568	13,504725	11,896192	15,616806	6,861389	16,171389	7,950833	16,011111	7,401944	14,82514	5,970833	1,731806	0,7360811	1,971542	0,8071429	1,632982	0,5452381	1,711731	1,0270677	4,80E+00	153,1497303	4,8000001	122,84012	4,8	175,30791	2,38E+01	219,299984	2,083333	9,375	2,75E-03	3,125	3,724378	77,587006	18,997265	8,379855	0,57590772	4,77E+00	0,319050385	1,88496816	5,49E-01	13,653246
07-04-2019	57141	56957	7,439412	2,237669489	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,134672	4,59489	4,6443362	3,7403262	13,510214	13,504125	13,431622	11,779182	16,106528	7,137778	16,65875	8,214583	16,506667	7,643889	15,28875	6,145833	1,761578	0,659949	1,993641	0,7712395	1,667867	0,4653237	1,724769	0,9898936	4,80E+00	168,4975823	4,8000001	128,71008	4,8	189,8462	1,19E+02	274,499593	2,088542	9,375	8,92E-04	3,125	3,625813	75,150314	18,768749	9,602772	0,76261593	5,29E+00	0,382400138	1,93386865	6,29E-01	13,865229
08-04-2019	54131	54001	7,507869	2,239413182	340	280	660	120	270	61	38,48	7,2	4,06	211	480	165	310	62,6	43,55	8,68	5,28	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,142061	4,476972	4,5547518	3,8928521	13,502274	13,488602	13,463852	12,071841	16,595139	7,464444	16,508472	8,2	16,419028	7,619583	15,96028	6,410833	1,771701	0,6634738	1,996744	0,7507895	1,625255	0,5213564	1,662157	0,9513228	4,80E+00	150,8362382	4,8000001	123,94726	4,8	173,97234	5,03E+01	260,577323	2,085528	9,375	0,00E+00	3,125	3,620462	99,99	18,768749	11,971609	0,76261559	5,29E+00	0,382357773	3,75422454	6,29E-01	13,916103
09-04-2019	57218	57063	7,501349	2,244398198	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	980	211,025	230	123,81568	  NA	1,05	  NA	  NA	950	184,8249	230	111,8677	  NA	1,44	    NA	   NA	955	188,1403	220	108,35303	  NA	1,38	  NA	  NA	810	207,90554	150	96,25257	  NA	1,93	4,082085	4,347418	4,4610355	3,9859991	13,498295	13,497679	13,478207	12,254453	16,734028	7,573889	16,64	8,274167	16,635	7,762639	16,71486	6,704722	1,781332	0,7110092	2,078589	0,8876168	1,669163	0,5549133	1,666207	1,0928571	4,80E+00	131,6246547	4,8000001	120,90925	4,8	137,8025	4,80E+00	221,082697	2,083333	9,375	0,00E+00	3,125	3,690013	99,99	64,852737	11,745741	0,82616169	4,76E+00	0,215052848	4,33590889	5,24E-01	13,78042
10-04-2019	55124	54895	7,522184	2,180806254	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,028892	4,267964	4,3947762	4,0833682	13,500547	13,498096	13,395794	12,263321	16,651944	7,6	16,603056	8,274444	16,661667	7,8	17,38694	6,976667	1,774362	0,787217	2,02451	0,8862162	1,629758	0,6435103	1,689703	0,9608949	4,80E+00	129,6287498	4,8000001	121,9624	4,8	142,50846	4,80E+00	259,59591	2,083333	9,375	0,00E+00	3,125	4,283074	99,99	21,145311	9,507286	0,64930016	4,78E+00	0,18520538	2,66238427	6,82E-01	13,590682
11-04-2019	53746	53489	7,521137	2,09322756	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	950	214,5438	220	124,20958	  NA	  NA	  NA	  NA	940	215,10297	215	122,99771	  NA	  NA	    NA	   NA	950	201,7842	225	119,47749	  NA	  NA	  NA	  NA	410	123,79227	120	90,57971	  NA	  NA	3,874296	4,121603	4,2852768	3,9984375	13,495364	13,496102	13,328304	12,208565	16,418056	7,55375	16,463333	8,179306	16,584722	7,755278	17,99736	7,177222	1,819486	0,804336	1,989481	0,9456522	1,639179	0,6986154	1,689562	0,9665306	4,80E+00	129,1642505	4,8000001	128,73673	4,8	141,56392	8,20E+00	283,848445	2,083333	9,375	0,00E+00	3,125	3,550966	99,99	21,419531	12,515213	0,64111158	4,99E+00	0,233903397	4,33269691	6,76E-01	13,515231
