"Date"	"Flow_influent_[m3/h]"	"Precipitation_[mm]"	"SS_influent_[mg/l]"	"pH_influent"	"BOD5_influent_[mg/l]"	"COD_influent_[mg/l]"	"N_tot_influent_[mg/l]"	"NH4_N_influent_[mg/l]"	"P_tot_influent_[mg/l]"	"Cl_influent_[mg/l]"	"Conductivity_influent_[mS/m]"	"Fat_and_oil_influent_[mg/l]"	"SV_[ml/l]"	"SS_LT_[mg/l]"	"SVI_[ml/g]"	"DSV_[ml/l]"	"DSVI_[ml/g]"	"SS_RAS [mg/l]"	"Temperature_[C]"	"Aerobic SRT_[d]"	"DO_LT1_setpoint_[mg/l]"	"DO_LT1_value_[mg/l]"	"DO_LT2_setpoint_[mg/l]"	"DO_LT2_value_[mg/l]"	"DO_LT3_setpoint_[mg/l]"	"DO_LT3_value_[mg/l]"	"DO_LT4_setpoint_[mg/l]"	"DO_LT4_value_[mg/l]"	"DO_LT5_setpoint_[mg/l]"	"DO_LT5_value_[mg/l]"	"DO_LT6_setpoint_[mg/l]"	"DO_LT6_value_[mg/l]"	"Molasses_setpoint_[mg/l]"	"PAX_[mg/l]"	"FeCl_Grunddosering_[mg/l]"	"FeCl_Topdosering_[mg/l]"	"Flow_out [m3/d]"	"COD_out_[mg/l]"	"BOD5_out [mg/l]"	"SS_out_[mg/l]"	"NH4_N_out_[mg/l]"	"NO3_N_out_[mg/l]"	"PO4_P_out_[mg/l]"	"N_tot_out_[mg/l]"	"P_tot_out_[mg/l]"
2015-08-20	1642.11180555556	0	250	7.9	250	510	47	32	7.2	270	180	66	NA	NA	NA	NA	NA	NA	17.8	4.5	1.29591194968553	0.677777777777778	2.16543909348442	0.493915343915344	1.68660130718954	0.627639751552795	2.23377049180328	0.629261363636364	1.85726495726496	0.57930174563591	2.21117166212534	0.469172932330827	15.625	NA	20	30	40960	30	2.1	1.85	0.21	1.35	0.355	2.4	0.435
2015-08-21	1640.79777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	4.7	1.31246105919003	0.661273209549072	2.278125	0.481298701298701	1.83225806451613	0.583193277310924	2.25809523809524	0.603498542274052	2.01771117166213	0.618809523809524	2.34605263157895	0.354135338345865	16.3333333333333	NA	20	27.4347826086957	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-22	1494.56736111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	4.8	1.46430769230769	0.678611111111111	2.31219512195122	0.458868894601542	2.04331210191083	0.576876876876877	2.38949044585987	0.561449275362319	1.7945	0.609213483146067	2.2816	0.639414414414414	15.7916666666667	NA	20	43.8421052631579	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-23	1474.81027777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	4.8	1.16626139817629	0.670229007633588	2.08186968838527	0.36189111747851	1.61967213114754	0.564705882352941	1.88300653594771	0.596467391304348	1.94466501240695	0.195226130653266	2.21708542713568	0.504017857142857	7.66666666666667	NA	19.875	24.8421052631579	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-24	2327.99444444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	4.5	1.65094339622642	0.492650334075724	2.13021978021978	0.307751937984496	1.84846625766871	0.610498687664042	2.18108108108108	0.53091922005571	2.17012987012987	0.446904761904762	2.42926136363636	0.372935779816514	13.3529411764706	NA	20.0416666666667	9.4	NA	NA	NA	NA	0.55	1	0.45	NA	NA
2015-08-25	3959.29083333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	4.6	2.49468438538206	0.313496932515337	2.96013071895425	0.216222222222222	2.96487341772152	0.452914798206278	2.80185185185185	0.378422273781903	2.83829787234043	0.367931688804554	2.93374613003096	0.229978586723769	16.3333333333333	NA	19.8333333333333	65.2307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-26	2057.57055555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	790	4.6	171.7391304	440	136.6459627	13.7	18.1	4.9	1.64953846153846	0.445497630331754	2.13383458646617	0.236867469879518	2.46793650793651	0.647230320699708	2.01214285714286	0.480277777777778	2.01201201201201	0.52680412371134	2.45738636363636	0.277804878048781	26.2142857142857	NA	20	43.9	NA	NA	NA	NA	1.11	2.5	0.2	NA	NA
2015-08-27	2816.24972222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	5	1.99243421052632	0.396551724137931	2.70997229916897	0.241884816753927	2.4775	0.448394495412844	2.68388157894737	0.390740740740741	2.39881305637982	0.542015209125475	2.43375796178344	0.265121412803532	15.4285714285714	NA	20	67.8461538461538	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-28	1756.69305555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	5	1.24427710843373	0.602989130434783	1.82557471264368	0.494358974358974	1.58381877022654	0.642234332425068	1.72261146496815	0.674794520547945	1.69244712990937	0.960132158590308	1.67012195121951	0.455940594059406	19.3571428571429	NA	19.9583333333333	20.1428571428571	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-29	1528.06569444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	4.5	1.225	0.633502538071066	1.89739130434783	0.374380165289256	1.39255663430421	0.654301075268817	1.86340694006309	0.637087912087912	1.57993730407524	0.984749455337691	1.81896024464832	0.553506493506494	12.2727272727273	NA	20	19.125	NA	NA	NA	NA	0.61	3	0.29	NA	NA
2015-08-30	1482.37652777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	4.5	1.06825396825397	0.653002610966057	1.671826625387	0.349112426035503	1.18604651162791	0.682729805013928	1.89506578947368	0.643352601156069	1.668	0.984047619047619	1.81166666666667	0.579614325068871	12.304347826087	NA	19.8333333333333	19.7083333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-31	2080.86458333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	790	4.2	188.0952381	290	115.0793651	14	18	4.5	1.38413793103448	0.577944862155388	1.95521472392638	0.33671875	1.58967971530249	0.575714285714286	2.10781758957655	0.605852417302799	2.17328990228013	0.767647058823529	1.94837545126354	0.529381443298969	16.1904761904762	NA	19.9166666666667	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-01	5412.58708333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	4.6	2.94705882352941	0.475333333333333	3.00700636942675	0.459947643979058	2.85175097276265	0.559315589353612	2.97475409836066	0.90655737704918	2.63981762917933	0.836883942766296	2.88153846153846	0.351282051282051	NA	NA	20.0416666666667	76.375	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-02	2606.10933147632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	4.8	2.08895705521472	0.388356164383562	2.21203703703704	0.347302904564315	1.91128526645768	0.519803921568627	2.2680981595092	0.518526785714286	2.1797583081571	0.717823639774859	1.90841121495327	0.370923379174853	10	NA	20	40.4285714285714	NA	NA	NA	NA	1.32	1.3	0.44	NA	NA
2015-09-03	2175.95027777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8	4.4	1.62	0.511086474501109	2.26074498567335	0.276	1.84144144144144	0.584615384615385	2.01125	0.580152671755725	2.05887573964497	0.847925311203319	2.03664772727273	0.404714640198511	9.875	NA	20	30.6315789473684	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-04	1860.85291666667	4	250	7.7	220	520	38	27	6.5	210	150	21	NA	NA	NA	NA	NA	NA	17.6	4.6	1.55856697819315	0.604712041884817	2.22231404958678	0.344192634560907	1.70408163265306	0.637609329446064	2.08813559322034	0.645189504373178	1.96656151419558	0.973444976076555	2.0459375	0.452824858757062	23.304347826087	NA	20	21.6666666666667	51590	26	2	3.7	0.695	2.25	0.305	3.95	0.445
2015-09-05	4538.96986111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	5	2.35784753363229	0.493358633776091	2.57464788732394	0.483556405353729	2.34303278688525	0.627137546468401	2.7156050955414	0.869793621013133	2.58313253012048	1.03848797250859	2.40190839694657	0.462147887323944	23.1666666666667	NA	20	58.5789473684211	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-06	4282.81444444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	5.2	2.36867924528302	0.830225563909774	2.64775510204082	0.554723127035831	2.59191489361702	0.857050243111831	2.67510548523207	0.892012779552716	2.60652920962199	1.15571205007825	2.69858490566038	0.507796610169492	NA	NA	19.4615384615385	53.5833333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-07	2149.90833333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	5.5	2.47107843137255	1.16987447698745	2.5	0.768474576271186	2.5	1.45176470588235	2.5	1.49928315412186	2.4984962406015	1.30982142857143	2.5	0.763694267515924	76.0869565217391	NA	19.1875	123.625	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-08	2069.34125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	650	3.8	171.0526316	260	114.0350877	14	16.9	7.7	2.46373626373626	0.968498168498168	2.5	0.65929203539823	2.48986486486486	1.16412698412698	2.49592592592593	1.23535031847134	2.49385113268608	1.19473684210526	2.5	0.687974683544304	70.7083333333333	NA	20	52.9583333333333	NA	NA	NA	NA	2.66	2.1	0.53	NA	NA
2015-09-09	1982.64194444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	7.6	2.21321428571429	0.738095238095238	2.49335260115607	0.487603305785124	2.31689655172414	0.821538461538462	2.44330985915493	0.832307692307692	2.40061538461538	0.863265306122449	2.46861538461538	0.263037249283668	45.2916666666667	NA	20	17.1578947368421	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-10	1863.3075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	6.5	1.80673076923077	0.622689075630252	2.33062330623306	0.36376404494382	2.02751677852349	0.643768996960486	2.31661341853035	0.611461318051576	2.35868263473054	0.833806146572104	2.45431034482759	0.470466321243523	30.6086956521739	NA	19.7272727272727	29.6153846153846	NA	NA	NA	NA	0.8	2.9	0.42	NA	NA
2015-09-11	1816.97777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	6	1.82032786885246	0.598520710059172	2.41968503937008	0.348533333333333	2.31730769230769	0.606707317073171	2.43197278911565	0.594345238095238	2.45287356321839	0.605789473684211	2.4594674556213	0.432460732984293	35.625	NA	20	25.1304347826087	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-12	1712.13347222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.9	6	1.22446483180428	0.6285	1.99309392265193	0.332584269662921	1.66192052980132	0.649554896142433	2.00388349514563	0.649014084507042	2.33343848580442	0.880429594272076	2.29480122324159	0.548837209302326	20.3333333333333	NA	20	24.4166666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-13	2705.31236111111	0	290	7.7	280	610	45	31	8	230	170	78	NA	NA	NA	NA	NA	NA	17	5.3	2.28699690402477	0.354620123203285	2.70952380952381	0.176211453744493	2.4692082111437	0.354485776805252	2.63082437275986	0.304690831556503	2.87388535031847	0.429122807017544	2.82925373134328	0.252542372881356	9.125	NA	20	66.5416666666667	40680	28	3.2	4.8	0.21	1.6	0.37	2.8	0.52
2015-09-14	3737.94791666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	5.1	2.29591836734694	0.345330739299611	2.74643874643875	0.236666666666667	2.50642570281124	0.370998116760829	2.62330383480826	0.384948096885813	2.58774373259053	0.616066066066066	2.53266666666667	0.212769784172662	10.3333333333333	NA	20	82.7083333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-15	3398.33236111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	5.3	2.12696629213483	0.427789046653144	2.55342019543974	0.397867298578199	2.42094861660079	0.391956124314442	2.41152416356877	0.517582417582418	2.30443786982249	0.716026711185309	2.45944881889764	0.243589743589744	NA	NA	19.25	63.2	NA	NA	NA	NA	0.16	0.8	0.17	NA	NA
2015-09-16	3028.66152777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	5.2	1.51282051282051	0.488701923076923	2.44542936288089	0.264532019704434	2.02884012539185	0.515037593984962	2.02718120805369	0.435181236673774	1.92478134110787	0.687549407114625	2.30737463126844	0.280349344978166	4	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-17	3401.72708333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	5	2.28156028368794	0.331910112359551	2.75821727019499	0.269727047146402	2.62272727272727	0.35037037037037	2.70492957746479	0.457929515418502	2.86279069767442	0.309216589861751	2.88197278911565	0.425604838709677	55.3333333333333	NA	19.4545454545455	18.6923076923077	NA	NA	NA	NA	1.18	1.4	0.24	NA	NA
2015-09-18	3588.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	5.5	2.37132075471698	0.357581967213115	2.62749326145553	0.310404624277457	2.77408637873754	0.431827515400411	2.63501805054152	0.497093023255814	2.54140845070423	0.672525597269625	2.59965986394558	0.492427184466019	34.6666666666667	NA	17.75	101.090909090909	NA	NA	NA	NA	1.98	1.9	0.1	NA	NA
2015-09-19	2074.0975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	5.9	1.57933333333333	0.632571428571429	2.0484076433121	0.41969696969697	1.89858156028369	0.668269230769231	2.21546762589928	0.649695121951219	2.18348909657321	0.548241206030151	2.05705329153605	0.501643835616438	28.5833333333333	NA	19.4583333333333	12.2857142857143	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-20	1921.75152777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	5.6	1.36490066225166	0.627586206896552	1.95044510385757	0.375774647887324	1.65409252669039	0.605015673981191	2.15454545454545	0.566268656716418	2.21458333333333	0.505623471882641	2.09779874213836	0.479396984924623	26.7083333333333	NA	5.8	15.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-21	2111.79125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	890	3.9	228.2051282	340	174.3589744	14.9	16.4	5.6	1.64014869888476	0.445177664974619	2.22330383480826	0.29740932642487	2.00103448275862	0.5	2.41132075471698	0.47905604719764	2.41353135313531	0.623684210526316	2.39714285714286	0.406788511749347	24.2631578947368	NA	5.13333333333333	27.4166666666667	NA	NA	NA	NA	0.63	1.3	0.39	NA	NA
2015-09-22	3367.83652777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	5.6	2.46182965299685	0.365994962216625	2.46495468277946	0.362647058823529	2.49016949152542	0.568555240793201	2.50451612903226	0.424324324324324	2.67254901960784	0.655882352941176	2.60887372013652	0.299186991869919	21	NA	17.625	87.5454545454545	NA	NA	NA	NA	1.67	1.2	0.19	NA	NA
2015-09-23	2228.60041666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	5.6	2.02564935064935	0.496348314606742	2.16806451612903	0.337308868501529	2.27116104868914	0.5375	1.96501547987616	0.504705882352941	2.08954703832753	0.542702702702703	2.09266304347826	0.401382488479263	30.65	NA	18.9230769230769	31.1176470588235	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-24	2100.29555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	5.7	1.60526315789474	0.50525	2.02276422764228	0.288324873096447	1.94617737003058	0.46958904109589	1.4631067961165	0.520725388601036	1.96197916666667	0.998510638297872	1.94373088685015	0.345494505494505	18.05	NA	11	28.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-25	2553.88513888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5.3	1.86024096385542	0.436915887850467	2.26942148760331	0.233678756476684	2.10828402366864	0.400702576112412	1.77463556851312	0.406436781609195	2.1745308310992	0.558153241650295	2.14438202247191	0.328247422680412	22.875	NA	19.625	30	NA	NA	NA	NA	1.04	4.8	0.37	NA	NA
2015-09-26	1814.87472222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5.2	1.42261146496815	0.617934782608696	2.04486803519062	0.284319526627219	1.88033333333333	0.517746478873239	1.20707070707071	0.538769230769231	1.90223642172524	0.76057268722467	1.82950310559006	0.359270516717325	19.5416666666667	NA	18.2222222222222	15.8181818181818	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-27	1754.95236111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5.2	1.3641935483871	0.653994490358127	1.75300859598854	0.343279569892473	1.68397435897436	0.577685950413223	1.0036303630363	0.454831932773109	1.83052959501558	0.693288590604027	1.69240506329114	0.381666666666667	13.4583333333333	NA	NA	17.1666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-28	1777.41555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	920	5	184	340	136	14.6	16.4	5.1	1.82750809061489	0.575975975975976	2.0869696969697	0.294460641399417	1.89577922077922	0.508035714285714	1.51733333333333	0.488629737609329	1.98302469135802	0.634988179669031	1.98981481481481	0.255331412103746	20.9166666666667	NA	6.625	23.4285714285714	NA	NA	NA	NA	0.67	0.8	0.56	NA	NA
2015-09-29	1757.05555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	5.3	1.81254125412541	0.554674220963173	2.22039106145251	0.260099750623441	1.96109324758842	0.480059523809524	1.51714285714286	0.459039548022599	1.96137724550898	0.714489311163895	1.98284023668639	0.410554089709763	20.8260869565217	NA	16.0833333333333	13.1764705882353	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-30	1770.46169014085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5.4	2.26934306569343	0.508852459016393	2.35637982195846	0.273235294117647	2.19222972972973	0.388115942028986	1.80278745644599	0.477215189873418	2.11158536585366	0.473134328358209	2.13753943217666	0.355347593582888	28.25	NA	17	9.55555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-01	1782.65666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5.7	2.07416974169742	0.472380952380952	2.29099099099099	0.239820359281437	2.21063829787234	0.400314465408805	1.88838028169014	0.441290322580645	2.12990654205607	0.414583333333333	2.16340694006309	0.370402298850575	31.125	NA	17.2083333333333	13.6428571428571	NA	NA	NA	NA	0.89	1.7	0.4	NA	NA
2015-10-02	1773.17652777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5.8	2.10980392156863	0.431976744186047	2.32535211267606	0.234104046242775	2.25113268608414	0.395412844036697	1.92442244224422	0.391304347826087	2.20202898550725	0.41231884057971	2.26330532212885	0.33894472361809	27.125	NA	17.125	17.4285714285714	NA	NA	NA	NA	1.39	1.7	0.52	NA	NA
2015-10-03	1693.77361111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5.7	1.58387096774194	0.484042553191489	2.09250645994832	0.207202216066482	1.855	0.420571428571429	1.5503125	0.352307692307692	1.9301775147929	0.566033755274262	2.22281690140845	0.309433962264151	14.304347826087	NA	17.25	41.4583333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-04	1662.19388888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5.3	1.52044728434505	0.524383561643836	1.95698005698006	0.216369047619048	1.78746081504702	0.410215053763441	1.14006309148265	0.425852272727273	1.776401179941	0.728688524590164	2.05410764872521	0.308753315649867	12.7391304347826	NA	20	35.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-05	1716.23972222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	900	5.5	163.6363636	260	118.1818182	13.4	16.4	5.1	1.28777777777778	0.735915492957746	1.98571428571429	0.32755905511811	1.57409638554217	0.447671840354767	1.4484375	0.508730158730159	1.58567073170732	0.860706401766004	2.01033434650456	0.32258064516129	8.38095238095238	NA	20	40.75	NA	NA	NA	NA	0.69	0.9	0.38	NA	NA
2015-10-06	1729.02513888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4	5	1.28706624605678	0.476619718309859	2.17752808988764	0.251841359773371	1.84560260586319	0.428963414634146	2.03107692307692	0.480540540540541	1.55079365079365	0.698780487804878	1.5621359223301	0.324928366762178	16.5384615384615	NA	17.5454545454545	5.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-07	3531.98597222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	5	2.59653979238754	0.329166666666667	2.85650887573965	0.247338403041825	2.70488599348534	0.380268199233716	2.9286231884058	0.381749049429658	2.61003717472119	0.42453531598513	2.46483180428135	0.30383877159309	25.4	NA	NA	42.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-08	1996.26458333333	0.6	250	7.4	190	430	34	22	6.8	140	110	60	NA	NA	NA	NA	NA	NA	16.2	5.6	1.23284023668639	0.430712530712531	2.13143564356436	0.260340632603406	1.79409937888199	0.380637254901961	2.22272727272727	0.420823244552058	1.42413793103448	0.685622317596567	1.80455927051672	0.343434343434343	15.3	NA	NA	6.28571428571429	69060	49	5.6	21.5	1.16	3.15	0.2	5.7	0.895
2015-10-09	2278.46083333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.9	5.3	1.16698717948718	0.496286472148541	2.208	0.239066339066339	1.86038338658147	0.468539325842697	2.09801136363636	0.529064039408867	1.73401162790698	0.700923787528868	1.63035143769968	0.421095890410959	20.2727272727273	NA	NA	24.8571428571429	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-10	1861.82277777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8	5.1	1.14489164086687	0.456382978723404	1.99795321637427	0.260567010309278	1.45050847457627	0.512615384615385	1.88471337579618	0.555922865013774	1.2392523364486	0.856190476190476	1.42272727272727	0.464469914040115	4.4	NA	NA	20.5833333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-11	1584.485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.7	4.9	1.10093457943925	0.535883905013193	1.91945288753799	0.306896551724138	1.52172523961661	0.513720316622691	1.56990595611285	0.573866666666667	1.11392405063291	0.843294117647059	1.16242424242424	0.479294117647059	8.3	NA	3.14285714285714	16.6315789473684	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-12	2184.86777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.6	4.8	0.989625360230548	0.506444444444444	2.29233038348083	0.271676300578035	1.74807121661721	0.511684782608696	1.62474226804124	0.517460317460318	1.17575757575758	0.758370044052863	1.72028985507246	0.418834080717489	6.4	NA	9.33333333333333	17.3333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-13	1730.48861111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	920	4.9	187.755102	350	142.8571429	14.5	15.5	4.8	1.05264900662252	0.54695652173913	1.72538699690402	0.423056994818653	1.64871794871795	0.587155963302752	1.61637630662021	0.589024390243902	1.01424148606811	0.867796610169492	1.15	0.584745762711864	15	NA	7.22222222222222	34	NA	NA	NA	NA	0.32	1	0.32	NA	NA
2015-10-14	1612.80013888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.4	5	1.20353697749196	0.554178674351585	2.16169590643275	0.36195652173913	1.60912052117264	0.5725	1.83246753246753	0.583522727272727	1.26666666666667	0.811302211302211	1.36857142857143	0.49320652173913	12.7647058823529	NA	12.5625	42.7916666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-15	1639.78416666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3	5.2	1.15909090909091	0.532608695652174	2.13305084745763	0.37686170212766	1.67641509433962	0.55	1.84921135646688	0.569656992084433	1.32469512195122	0.738405797101449	1.57761194029851	0.467105263157895	11.2352941176471	NA	20	18.1363636363636	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-16	1642.03763888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3	5.3	1.18333333333333	0.528089887640449	2.21780821917808	0.336340206185567	1.55828025477707	0.576323119777159	2.05030487804878	0.524166666666667	1.36945337620579	0.759168704156479	1.59870550161812	0.441926345609065	12.3125	NA	20	32.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-17	1570.42055555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3	5.4	1.17538461538462	0.525333333333333	2.21782729805014	0.341176470588235	1.624375	0.555408970976253	1.94307692307692	0.529210526315789	1.241065830721	0.782324455205811	1.42545454545455	0.471794871794872	13.2666666666667	NA	19.9583333333333	14.5714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-18	1571.04097222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3	5.3	1.07453987730061	0.545628415300546	2.05042016806723	0.338120104438642	1.66158536585366	0.561917808219178	1.75640243902439	0.582019704433497	1.27714285714286	0.831615925058548	1.73067092651757	0.423943661971831	12	NA	20	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-10-19	1625.46722222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3	5.2	0.849847094801223	0.57225	2.06620498614958	0.389389920424403	1.67626582278481	0.612173913043478	1.76709677419355	0.62609819121447	1.34539682539683	0.769212962962963	1.61766561514196	0.522133333333333	4.75	NA	20	11.2	NA	NA	NA	NA	0.43	1.6	0.35	NA	NA
