Date	Flow_influent_[m3/d]	Flow_influent_to_bio[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	Temperature_[C]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	VSS_tank_[mg/l]	COD_tank_[mg/l]	SV_[ml/l]	SVI_[ml/g]	DSV_[ml/l]	DSVI_[ml/g]	Filament_Index	SS_RAS_Line_A_[g/l]	SS_RAS_Line_B_[g/l]	SS_RAS_Line_C_[g/l]	SS_RAS_Line_D_[g/l]	SS_RAS_Line_E_[g/l]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	Fe_to_bio_[l/d]	Fe_effluent_tank_A_[l/d]	Fe_effluent_tank_B_[l/d]	Fe_effluent_tank_C_[l/d]	Flow_out_[m3/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	BOD5_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]
26-02-2017	258238,67	460543,9	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,368611	11,323333	11,5573611	11,792083	11,914583	4,527861	4,447342	4,08E+00	2,116598	0,8550036	2,150072	1,4233799	1,973282	0,8514349	2,82E+03	3,85E+02	3,75E+02	1,20E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
27-02-2017	191204,25	452473,1	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,348333	10,5425	10,3384722	10,677639	10,476111	5,228151	5,255744	4,74E+00	1,931439	0,6274965	2,029156	1,0416468	1,758242	0,6976978	2,85E+03	6,77E+02	7,19E+02	1,17E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
28-02-2017	175905,86	368665,6	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,684028	9,743611	10,2841667	10,539167	9,853056	5,259922	5,237293	4,78E+00	1,877823	0,6082105	1,994264	0,9226852	1,771104	0,6376777	2,84E+03	7,46E+02	8,26E+02	9,63E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-03-2017	169771,72	409083,7	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,937361	10,000972	9,8319444	9,771111	9,840556	5,354605	5,351218	4,90E+00	1,989405	0,6673684	2,029327	0,9235491	1,798936	0,6305556	2,81E+03	7,37E+02	7,39E+02	1,06E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-03-2017	195446,07	402075,3	      NA	       NA	       NA	367	304	615	180	   NA	55,1	30,9	    NA	3,59	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,204861	10,162639	10,66875	10,510694	10,008472	5,085944	5,055214	4,67E+00	2,105283	0,6920612	2,137981	1,0083024	1,807593	0,6518278	2,81E+03	7,35E+02	7,53E+02	1,05E+03	    NA	16,7	39,9	25	10,9	6,62	2,36	1,74	0,5	0,07
03-03-2017	143235,83	293421,2	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,025694	10,876806	11,1143056	11,069444	10,945694	5,394112	5,376461	4,85E+00	1,871465	0,6659155	1,931707	0,9109113	1,760171	0,6157853	2,80E+03	7,27E+02	7,24E+02	8,06E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-03-2017	94506,77	201470	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,001806	10,823056	11,3836111	11,169306	10,957639	5,563926	5,45269	4,94E+00	1,744087	0,6768137	1,830352	0,8537295	1,730518	0,558959	2,78E+03	7,22E+02	7,20E+02	7,27E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-03-2017	130225,87	243879,8	      NA	       NA	       NA	290	220	700	170	260	49	34	7	3,7	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,131111	10,739444	11,4636111	11,093472	11,055	5,037777	4,918102	4,64E+00	1,992237	0,6484187	1,971083	0,8829139	1,983587	0,6094276	2,79E+03	7,26E+02	7,23E+02	8,59E+02	130226	14	38	32	4,1	4,1	1,3	1,7	0,4	0,023
06-03-2017	90944,19	184110,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,919167	10,399028	11,6641667	11,523333	11,01125	5,309565	5,08874	4,80E+00	1,725651	0,5451467	1,757016	0,9522152	1,681174	0,6039967	2,79E+03	7,21E+02	7,20E+02	7,23E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
07-03-2017	93360,67	176211,9	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	4120	5653	980	184,627	240	135,6443	  NA	11,004028	10,56875	11,3948611	10,901667	10,909167	5,222628	4,865924	4,61E+00	1,774955	0,5578947	1,880465	0,964135	1,75816	0,5974158	2,76E+03	7,21E+02	7,20E+02	7,20E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-03-2017	96451,87	181440,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,92	10,707083	12,7229167	11,294583	11,055556	5,171363	4,838603	4,54E+00	1,791196	0,6185239	1,872097	0,9437414	1,872313	0,6147854	2,79E+03	7,22E+02	7,21E+02	7,31E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-03-2017	95963,74	176962,2	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,974583	10,703889	13,2	11,389722	11,032222	5,151664	4,804831	4,60E+00	1,753045	0,5467438	1,867568	0,9547511	1,80471	0,594015	2,78E+03	7,20E+02	7,20E+02	7,22E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-03-2017	85523,63	162077,3	      NA	       NA	       NA	360	300	840	240	380	69	49	8,7	4,9	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,970694	10,903194	13,2	11,112222	11,011806	5,024482	4,486487	4,34E+00	1,727101	0,6526391	1,774598	0,965864	1,729422	0,6145161	2,75E+03	7,21E+02	7,20E+02	7,23E+02	    NA	7,1	28	21	2,7	4,5	1,2	1,2	0,28	0,027
11-03-2017	112863,66	206933,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,150139	10,661944	13,2	11,099722	11,104583	5,010771	4,581247	4,32E+00	1,887227	0,6201742	1,977097	0,9333744	1,872727	0,5955696	2,83E+03	8,81E+02	7,20E+02	7,41E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-03-2017	119012,16	209559,1	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,976111	10,898611	13,2	11,085972	11,013056	5,091984	4,546338	4,26E+00	1,824412	0,6052708	1,999869	0,8859453	1,966855	0,5808286	2,82E+03	8,87E+02	7,21E+02	7,59E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-03-2017	115039,02	209518,9	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,983056	10,934167	13,2	11,086806	10,991111	5,155955	4,607157	4,30E+00	1,872134	0,6190578	1,939366	0,8886978	1,822422	0,600788	2,74E+03	8,80E+02	7,20E+02	7,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-03-2017	117246,85	216919,4	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	3792	5676	960	197,6936	220	135,9143	2,5	11,077222	11,013611	13,2	11,374028	11,126944	5,221383	4,640792	4,34E+00	1,823948	0,6175551	1,933939	0,9182028	1,866617	0,6043796	2,76E+03	7,23E+02	7,20E+02	7,42E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-03-2017	117281,28	216844,4	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,963472	10,901528	13,2	11,074306	11,012917	5,327642	4,635597	4,32E+00	1,824012	0,6096774	1,97055	0,9124088	1,842773	0,5784733	2,74E+03	7,23E+02	7,21E+02	7,41E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-03-2017	114518,67	211460,4	      NA	       NA	       NA	400	360	880	290	380	75	54	9,3	6,3	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,005972	10,92625	13,2	11,070694	11,006389	5,434887	4,531884	4,26E+00	1,785316	0,6094067	1,909682	0,9029869	1,830871	0,5915865	2,78E+03	7,23E+02	7,21E+02	7,37E+02	114518	7,5	36	33	2,7	4	1,9	1,4	0,23	0,029
17-03-2017	196760,14	293691,4	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,06	10,972222	13,2	11,0525	11,047083	5,204062	4,321666	4,13E+00	1,909195	0,6093886	2,026175	0,9216152	1,913225	0,6056515	2,77E+03	8,59E+02	7,99E+02	9,22E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-03-2017	233638,51	377648,3	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,890556	10,733194	13,2	11,072639	10,99125	4,951424	5,792321	3,84E+00	2,110753	0,654056	2,056289	1,0262873	2,167273	0,6187346	2,78E+03	9,42E+02	9,32E+02	1,05E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
19-03-2017	198330,47	324839,9	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,840139	10,862639	13,2	10,961528	10,828333	5,5012	4,49524	4,09E+00	1,866132	0,6025381	1,864315	1,0024561	1,777273	0,5744601	2,79E+03	9,36E+02	9,03E+02	9,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-03-2017	332627,48	454119,3	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,825556	11,441806	13,2	11,060278	10,984444	5,063261	4,287008	3,98E+00	2,214449	0,7035379	2,030912	0,9926166	2,102293	0,6448101	2,76E+03	6,20E+02	5,65E+02	5,38E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
21-03-2017	216050,39	420505	      NA	       NA	       NA	220	170	400	110	170	38	25	4,6	2,4	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,719861	10,534028	13,2	11,585278	11,30625	4,750634	4,434064	4,08E+00	2,064658	0,7612322	2,077895	1,2320059	2,032702	0,7329822	2,74E+03	3,98E+02	3,75E+02	3,75E+02	    NA	22	27	24	4,3	5	1,4	2,2	0,32	0,005
22-03-2017	136449,77	271802,3	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,620694	10,564028	13,2	11,085972	10,689028	5,058507	4,892181	4,45E+00	1,985564	0,6418116	2,012538	1,1373427	2,00625	0,6118162	2,74E+03	3,69E+02	3,66E+02	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-03-2017	129419,43	243395,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,744722	10,633194	13,2	10,824722	10,705972	5,143782	4,834984	4,46E+00	1,848	0,5888727	1,964065	0,9460916	1,943472	0,46686	2,73E+03	3,68E+02	3,66E+02	3,66E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-03-2017	129585,81	243993,4	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,730139	10,741111	13,2	10,758333	10,724306	5,200524	4,879444	4,49E+00	1,955219	0,633142	2,093858	0,9269279	1,960834	0,4638928	2,72E+03	3,69E+02	3,66E+02	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
25-03-2017	125137,18	234311	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,696667	10,727639	13,2	10,785972	10,716667	5,232648	4,875151	4,53E+00	1,92986	0,5925493	2,047778	0,8680628	1,976788	0,4386935	2,71E+03	3,68E+02	3,66E+02	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
26-03-2017	119661,85	230288,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,743333	10,734348	13,2	10,815797	10,759275	5,319675	4,979847	4,61E+00	1,943279	0,5180091	2,055352	0,781719	1,946834	0,4101218	2,71E+03	3,69E+02	3,64E+02	3,64E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
27-03-2017	131050,44	251814,5	      NA	       NA	       NA	360	310	850	240	   NA	69	52	8,8	5,4	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,790417	10,7675	12,7769444	11,065972	10,896389	5,460152	5,135177	4,78E+00	1,916862	0,5289552	2,007949	0,7363402	1,967585	0,4116328	2,71E+03	3,70E+02	3,65E+02	3,65E+02	    NA	5	34	33	2,6	4,4	2	0,67	0,27	0,033
28-03-2017	124134,07	249930,4	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,7325	10,704444	10,9573611	10,831806	10,746528	5,616097	5,326199	4,87E+00	1,944648	0,5217893	2,031663	0,7394768	1,960546	0,4369628	2,69E+03	3,70E+02	3,67E+02	3,67E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-03-2017	144084,28	285448,9	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,704583	10,75125	11,1604167	10,994306	10,826389	5,465261	5,207783	4,89E+00	2,031849	0,5329912	2,125644	0,7655257	2,147327	0,4653734	2,68E+03	3,75E+02	3,69E+02	4,40E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-03-2017	207777,27	360261,3	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,519722	10,495833	11,7194444	11,539444	11,0525	5,09205	4,836406	4,52E+00	2,211155	0,5394461	2,189197	0,7935393	2,228911	0,5348112	1,16E+03	7,94E+02	8,03E+02	7,47E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
31-03-2017	125767,31	263530,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,645417	10,578194	11,4166667	11,028056	10,596528	5,680257	5,44087	4,98E+00	1,935057	0,5154497	1,954085	0,8547425	1,987349	0,5384743	9,86E+02	5,87E+02	3,68E+02	3,66E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-04-2017	139806,58	273324,2	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,748611	10,738611	11,1668056	10,829444	10,754028	5,49299	5,221204	4,84E+00	2,031944	0,5204006	2,051857	0,7335019	1,970981	0,5268352	9,45E+02	1,09E+03	3,66E+02	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-04-2017	136941	273155,3	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,734722	10,727222	11,0520833	10,793333	10,716944	5,455148	5,190005	4,76E+00	1,96922	0,5493459	2,132641	0,809047	2,035989	0,5528939	9,56E+02	1,09E+03	3,67E+02	3,66E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
03-04-2017	123226,32	244504,8	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,710556	10,612917	11,08625	10,803194	10,633472	5,446655	5,184896	4,65E+00	2,016779	0,5230769	2,073234	0,8119605	1,890924	0,4867876	9,59E+02	1,04E+03	3,67E+02	3,63E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-04-2017	143365,44	273615,4	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,7475	10,770417	10,9484722	10,875139	10,798333	5,276016	5,017171	4,61E+00	2,150991	0,5457017	2,024592	0,7990577	1,948393	0,4920218	9,85E+02	1,13E+03	3,66E+02	3,66E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-04-2017	121202,17	234155,6	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,686389	10,645972	10,8733333	10,946528	10,675139	5,356803	5,040917	4,68E+00	2,051746	0,4470203	2,084321	0,816285	1,791128	0,4960074	9,94E+02	9,87E+02	3,66E+02	4,17E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-04-2017	152111,86	287127,7	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,832917	10,850417	10,7401389	10,744444	10,787778	5,075529	4,855701	4,50E+00	2,21	0,5120974	2,195793	0,911902	1,897823	0,5616006	9,81E+02	1,21E+03	3,74E+02	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
07-04-2017	137102,11	258474,2	      NA	       NA	       NA	350	310	760	240	320	72	50	9,4	5,1	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,721667	10,651111	10,8145833	10,797639	10,728611	5,125938	4,838092	4,46E+00	2,102244	0,606599	2,15679	0,8591294	1,859641	0,5014504	9,61E+02	4,79E+02	3,66E+02	3,64E+02	    NA	4,4	31	29	2,6	4,7	1,2	2,3	0,18	0,024
08-04-2017	129452,7	242726,3	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,732778	10,703333	10,8081944	10,768333	10,712639	5,055535	4,711375	4,40E+00	2,216521	0,4721937	2,167239	0,8145631	1,855825	0,5092451	9,19E+02	9,61E+02	3,67E+02	3,64E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-04-2017	124250,56	232554,8	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,720417	10,655278	10,8169444	10,785	10,709306	4,967954	4,618754	4,27E+00	1,902537	0,5024158	2,082295	0,7930657	1,834401	0,4675379	9,04E+02	9,82E+02	3,66E+02	4,28E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-04-2017	129941,86	237515,9	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,698056	10,712917	10,8275	10,775972	10,713889	4,960943	4,59445	4,23E+00	1,912671	0,5191187	1,999646	0,7310223	1,775547	0,4563903	8,93E+02	4,47E+02	3,70E+02	3,93E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-04-2017	201426,57	317161,6	      NA	       NA	       NA	340	280	940	180	310	53	39	8	3,7	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,689028	10,668056	10,9036111	10,773056	10,662361	4,659507	4,349262	4,11E+00	1,952156	0,457589	2,102601	0,792375	1,8125	0,4821869	9,27E+02	4,71E+02	3,75E+02	3,84E+02	201426	8,2	38	33	3,5	4,8	3	0,8	0,6	0,061
12-04-2017	174987,75	323227,3	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,817917	10,690417	10,9272222	10,977917	11,016806	4,709023	4,46284	4,18E+00	2,136209	0,5860832	2,209832	0,8584842	2,131829	0,6129502	9,91E+02	3,72E+02	3,68E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-04-2017	198774,99	340225,4	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,7725	10,753611	10,7269444	10,705833	10,700278	4,693789	4,443077	4,19E+00	1,866715	0,6047865	1,981486	0,9212987	1,965972	0,6453451	1,01E+03	5,40E+02	3,68E+02	3,66E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-04-2017	123501,27	238439,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,587083	10,591528	10,6972222	10,700417	10,674722	4,978502	4,62188	4,35E+00	1,83514	0,5531159	1,86305	0,8743106	1,869365	0,5484399	9,98E+02	3,98E+02	3,64E+02	3,68E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-04-2017	427093,87	528921,5	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,789444	10,564028	10,61125	10,664167	10,721667	3,933323	3,692461	3,51E+00	2,031513	0,5919273	1,797256	0,8284519	2,056231	0,5380952	9,94E+02	6,93E+02	7,29E+02	6,41E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-04-2017	168270,78	300693,6	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,8	10,541806	10,6868056	10,634722	10,440556	4,60749	4,378764	4,06E+00	1,820865	0,6694304	1,828656	1,1415094	1,794191	0,6025039	9,98E+02	3,83E+02	3,68E+02	3,69E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
17-04-2017	138875,13	250922,7	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,5975	10,630139	10,8495833	10,759861	10,708194	4,90647	4,528696	4,19E+00	1,940877	0,626003	1,968421	1,0336676	1,819895	0,5822305	1,00E+03	3,67E+02	3,66E+02	3,66E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-04-2017	141639,59	258884,8	      NA	       NA	       NA	320	270	690	210	280	58	45	7,6	4,8	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,758889	10,561111	10,9072222	10,870833	10,800278	4,927767	4,451186	4,20E+00	1,928743	0,6654899	2,025526	1,1843137	1,969748	0,6948251	1,01E+03	3,71E+02	3,67E+02	3,71E+02	141640	11	31	26	3	4,2	2	1,1	0,16	0,013
19-04-2017	137970,07	250492	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,700833	10,679167	10,9083333	10,800278	10,7175	4,835594	4,428954	4,14E+00	1,963482	0,6186047	2,031489	1,0242945	2,11471	0,6395773	1,02E+03	3,74E+02	3,69E+02	4,31E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-04-2017	142662,57	253187,1	      NA	       NA	       NA	320	270	1400	200	280	65	49	8,2	4,6	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,708889	10,669722	10,8965278	10,843889	10,717639	4,72894	4,30129	4,10E+00	1,900579	0,6234012	2,070066	0,963375	2,031198	0,6040208	1,02E+03	3,69E+02	3,67E+02	3,65E+02	    NA	7,7	34	28	3	5,4	2,9	1,2	0,2	0,021
21-04-2017	192588,6	316122,8	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,555972	10,533611	10,9758333	10,936111	10,772917	4,363914	4,013673	3,85E+00	2,134993	0,5759567	2,204569	0,8450346	2,108997	0,5890029	1,02E+03	5,71E+02	4,19E+02	3,86E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
22-04-2017	138358,01	248311,9	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,69	10,735139	10,81875	10,71625	10,602361	4,694012	4,274048	4,04E+00	2,080305	0,6200586	2,161043	1,0260131	2,085125	0,6291541	1,02E+03	3,70E+02	3,65E+02	5,52E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-04-2017	134833,47	234644,9	      NA	       NA	       NA	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,700833	10,674167	10,8004167	10,761389	10,729028	4,736704	4,188069	3,94E+00	1,982687	0,5751836	2,150591	0,8798742	1,992	0,5557229	1,01E+03	3,67E+02	3,65E+02	6,97E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
