ASV,MQ200121-8,MQ200121-9,MQ200121-10,MQ200121-11,MQ200121-12,MQ200121-13,MQ200121-14,MQ200121-15,MQ200121-16,MQ200121-17,MQ200121-18,MQ200121-19,MQ200121-20,MQ200121-21,MQ200121-22,MQ200121-23,MQ200121-24,MQ200121-25,MQ200121-26,MQ200121-27,MQ200121-28,MQ200121-29,MQ200121-30,MQ200121-31,MQ200121-32,MQ200121-33,MQ200121-34,MQ200121-36,MQ200121-37,MQ200121-38,MQ200121-39,MQ200121-40,MQ200121-41,MQ200121-42,MQ200121-43,MQ200121-44,MQ200121-45,MQ200121-46,MQ200121-47,MQ200121-48,MQ200121-49,MQ200121-50,MQ200121-51,MQ200121-52,MQ200121-53,MQ210118-58,MQ210118-59,MQ210118-60,MQ210118-61,MQ210118-62,MQ210118-63,MQ210118-64,MQ210118-65,MQ210118-66,MQ210118-67,MQ210118-68,MQ210118-69,MQ191010-274,MQ191010-277,MQ191010-278,MQ191010-279,MQ191010-280,MQ191010-281,MQ191010-282,MQ191010-283,MQ191010-284,MQ191010-285,MQ191010-286,MQ191010-287,MQ191010-288,MQ191010-289,MQ191010-290,MQ191010-291,MQ191010-292,MQ191010-293,MQ191010-294,MQ191010-295,MQ191010-296,MQ191010-297,MQ191010-298,MQ191010-299,MQ191010-300,MQ191010-301,MQ191010-302,MQ191010-303,MQ191010-304,MQ221010-171,MQ221010-172,MQ221010-173,MQ221010-174,MQ221010-175,MQ221010-176,MQ221010-177,MQ221010-178,MQ221010-179,MQ221010-180,MQ221010-181,MQ221010-182,MQ221010-183,MQ221010-184,MQ221010-185,MQ221010-186,MQ221010-187,MQ221010-188,MQ221010-189,MQ221010-190,MQ221010-191,MQ221010-192,MQ221010-193,MQ221010-194,MQ221010-195,MQ221010-196,MQ221010-197,MQ221010-198,MQ221010-199,MQ221010-200,MQ221010-201,MQ221010-202,MQ221010-203,MQ221010-204,MQ221010-205,MQ221010-206,MQ221010-207,MQ230328-82,MQ230328-83,MQ230328-84,MQ230328-85,MQ230328-86,MQ230328-87,MQ230328-88,MQ230328-89,MQ230328-90,MQ230328-91,MQ230328-92,MQ230328-93,MQ230328-94,MQ230309-111,MQ230309-112,MQ230309-113,MQ230309-114,MQ230309-115,MQ230309-116,MQ230309-117,MQ230328-78,MQ230328-79,MQ230328-80,MQ230328-81,MQ230328-95,MQ230328-96,MQ230328-97,MQ230328-98,MQ230328-99,MQ230328-100
ASV138043,0.00777725929382486,0.0221361372440509,0.0186205869208997,0.0229873733642021,0.115158897132101,0.137162808096762,0.0592098180643772,0.0422119037568594,0.0297405140152172,0.175834812066462,0.11472801811173,0.0539028583083243,0.0246538726043572,0.0304362529590801,0.029772537811123,0.0706048481995764,0.0187511719482468,0.131821776957553,0.0658891744086447,0.073987481318161,0.128569354872156,0.0475963826749167,0.149458432972289,0.15700447314631,0.136360537260517,0.0888927122313505,0.196004523181304,0.154920047010221,0.152934713210293,0.229953710616694,0.200705085692345,0.134006155907787,0.218590260963142,0.276642765155731,0.201062760304466,0.241068415216238,0.116171003717472,0.21374625944046,0.172867961804412,0.210759643162121,0.209752712591471,0.189827957724801,0.363008483793779,0.285329069074719,0.262375371698443,0.211304807184363,0.323678313552992,0.213011449365403,0.0690905950427498,0.0307510348905973,0.223723364973175,0.0848914450646236,0.16290655604175,0.235825881890538,0.16250725478816,0.187533771971647,0.183621006243114,0.0186721438288565,0.0630137771030848,0.0566235384049149,0.110299186543499,0.114171960537486,0.0519615484541439,0.127762267543652,0.154559505409583,0.322788896061975,0.391245873578677,0.162707452001302,0.248805732484076,0.164690382081686,0.0981132075471698,0.105694619886056,0.11105209791898,0.0464021742733088,0.138707571801567,0.101343525596479,0,0.19047619047619,0.16050460394785,0.0939437590029436,0,0.0174709109332961,0.11605415860735,0.11464430097146,0.116244411326379,0.100526284666785,0.0717825221136479,0.14738209432454,0.0775400421623979,0.056765621057943,0.0349011476318545,0.0103105538829546,0.0102011670135063,0.00989902989507028,0.115982370679657,0.0383288616328095,0.0574946697649905,0.163279336570275,0.149311036218591,0.169756044136571,0.114475544881147,0.0524292205522545,0.112897288010799,0.107151756790431,0.0313446870755407,0.0313465585956742,0.156929019797199,0.252142040015876,0.187707971900685,0.14202493861634,0.258025965560324,0.135188681444188,0.231118872139904,0.252980663260194,0.266608031223374,0.318590292883352,0.258378296223117,0.386072951207958,0.262961928697757,0.261324041811847,0.38213229822409,0.338075250232664,0.367899233023633,0.0845387939132069,0.0316937119675456,0.100660585089651,0.0590900137876699,0.150973381009138,0.1265622528081,0.107700592353258,0.128172263522174,0.150868796171054,0.0780843310775638,0.105384653987053,0.184842883548983,0.233764336328439,0.252525252525253,0.122169734484444,0.230221850146505,0.191734128674904,0.444526764215595,0.447316103379722,0.452898550724638,0.181853607845684,0.0589254766031196,0.106426268507215,0.106471622997871,0.198966902621006,0,0.280822538273394,0.289735099337748,0.00509113124936361,0.360392828182719
ASV1453,0,0,0,0.00164195524030015,0.00664378252685195,0,0.00358847382208347,0.0158294639088223,0.00743512850380431,0.00161316341345378,0.0015297069081564,0.00582733603333236,0.00129757224233459,0,0.0059545075622246,0,0.00340930399059032,0,0.00658891744086447,0.00591899850545288,0.00414739854426311,0,0.021100014066676,0.00592469709986077,0.00340901343151292,0.00860252053851779,0.0165849981153411,0.0231489725417572,0.00593921216350651,0.0089592354785725,0.0157073545324444,0.012563077116355,0.00504439063761098,0.0047697028475126,0.0127658895431407,0.00723205245648715,0.0154894671623296,0.00237495843822733,0,0.00908446737767765,0,0.00513048534391353,0.00951707635414401,0.0156774213777318,0.00318030753573871,0.00960476396292561,0.0124491659058843,0.0118339694091891,0,0.0153755174452986,0.00217207150459393,0,0,0.00327535947070191,0,0.0127141540319761,0.00918105031215571,0,0.00286426259559476,0.0169870615214745,0.0110299186543499,0.00292748616762786,0,0.00473193583495008,0,0.0645577792123951,0,0.0162707452001302,0.00995222929936306,0,0.00754716981132076,0.0360908458147508,0,0,0.00271975630983464,0.0839703497799398,0.139470013947001,0.0119047619047619,0.00281587024469912,0.0062629172668629,0.0187406296851574,0.0139767287466369,0.00892724296979616,0.00905086586616786,0,0,0.0138933913768351,0.00499600319744205,0.00969250527029974,0.00840972163821378,0,0.00412422155318184,0.00408046680540254,0.0237576717481687,0.00231964741359313,0.00239555385205059,0,0,0.00426602960624547,0.00821400213564056,0.00897847410832529,0.00655365256903181,0.00736286660939993,0.0024919013207077,0.00417929161007209,0.00447807979938203,0.012071463061323,0.00466929703733103,0.0170643610818805,0.00722160704828848,0.0190124395676028,0.0233083933524462,0.00770396240466347,0.00751427712654043,0.0109941456174587,0.0109858721683914,0.0126656027560352,0.00947418285172904,0.00698129014241832,0.00223353881890467,0.00804489048892822,0.00379859831722095,0.0166282139219721,0.0140897989855345,0.0126774847870183,0.0251651462724127,0.0196966712625566,0.00794596742153357,0.0158202816010125,0,0.0205075621635478,0.0156071168452814,0.0208224882873503,0.0301099011391579,0.0136920654480728,0.0730513551026372,0,0.00814464896562958,0,0,0,0,0,0,0,0.0093905531035778,0.0277752059994445,0.0803520183661756,0,0.0181175831144125,0.0103476821192053,0.0763669687404541,0.0270294621137039
ASV1272,0,0.00737871241468364,0.0074482347683599,0.00164195524030015,0.00664378252685195,0.0124693461906147,0.0107654214662504,0.00351765864640495,0.00247837616793477,0.0096789804807227,0.0122376552652512,0.0101978380583316,0.00778543345400755,0.0202908353060534,0.0029772537811123,0,0.00170465199529516,0.00439405923191845,0.00823614680108058,0.00887849775817932,0.018663293449184,0.0190385530699667,0.0175833450555634,0.00888704564979116,0.0102270402945388,0.0186387945001219,0.025631360723709,0.0231489725417572,0.0296960608175326,0.0164252650440496,0.0122168313030123,0.0251261542327101,0.0184960990045736,0.0174889104408795,0.0223403067004963,0.00241068415216238,0.0038723667905824,0.0166247090675913,0.016463615409944,0.0290702956085685,0.0346959374211456,0.0290727502821767,0.0176745703719817,0.0203806477910513,0.0111310763750855,0.00960476396292561,0.0165988878745124,0,0.00863632438034373,0.0153755174452986,0.00434414300918786,0.00212228612661559,0.0113655736773314,0.00655071894140382,0,0.00953561552398207,0.0146896804994491,0.0186721438288565,0.0114570503823791,0.0169870615214745,0.0330897559630498,0.0263473755086507,0.0173205161513813,0.0141958075048502,0.053129829984544,0.0322788896061975,0.0489057341973346,0.0162707452001302,0.0398089171974522,0.0205862977602108,0.0264150943396226,0.0154675053491789,0.0265559364588866,0.0265155281561765,0.0462358572671889,0.0434329395413482,0,0.0119047619047619,0.00844761073409737,0.0250516690674516,0,0.0104825465599776,0.00297574765659872,0.0181017317323357,0.0208643815201192,0.0206965880196322,0.0162089566063076,0.0249800159872102,0.0193850105405995,0.00630729122866033,0.00821203473690694,0.00206211077659092,0.00204023340270127,0.00395961195802811,0.0231964741359313,0.0143733231123036,0.0215605011618715,0.0171872985863447,0.0127980888187364,0.0191660049831613,0.0202015667437319,0.00873820342537574,0.0171800220885998,0.0149514079242462,0.0250757496604326,0.0134342393981461,0.0573394495412844,0.0373543762986482,0.0227524814425073,0.0457368446391604,0.0353088163398338,0.0279700720229355,0.0205438997457692,0.0200380723374411,0.0329824368523761,0.0241689187704612,0.0075993616536211,0.0142112742775936,0.00930838685655776,0.0178683105512374,0.00603366786669617,0.0113957949516628,0.00831410696098605,0,0.00633874239350913,0,0.0131311141750378,0,0.0118652112007594,0.0269251480883145,0.0153806716226609,0.0260118614088024,0.0260281103591879,0.0301099011391579,0.0205380981721093,0.0219154065307911,0.0360750360750361,0.0162892979312592,0.0209292591042277,0.106518960374947,0.0185219485089831,0.0248508946322068,0.158514492753623,0.00649477170877444,0.00346620450606586,0.0156509218392963,0.00925840199981483,0.022957719533193,0,0.0226469788930157,0.0155215231788079,0.00509113124936361,0.013514731056852
ASV1313,0.00777725929382486,0.0147574248293673,0.0148964695367198,0.0197034628836018,0.0287897242830251,0.0290951411114344,0.00897118455520867,0.0281412691712396,0.0346972663510868,0.0241974512018067,0.0260050174386588,0.0203956761166633,0.0532004619357183,0.0574907000338181,0.0803858520900322,0.0941397975994352,0.0340930399059032,0.082022438995811,0.0164722936021612,0.0251557436481747,0.0248843912655787,0.0380771061399334,0.0263750175833451,0.0355481825991646,0.0187495738733211,0.0243738081924671,0.0165849981153411,0.0338331137148759,0.0296960608175326,0.0298641182619083,0.0296694474501728,0.0376892313490651,0.0235404896421846,0.0206687123392213,0.0382976686294222,0.0409816305867605,0.0348513011152416,0.028499501258728,0.0411590385248601,0.0417885499373172,0.0346959374211456,0.0307829120634812,0.0149554056993692,0.0313548427554636,0.0588356894111661,0.0528262017960909,0.0290480537803967,0.0266264311706754,0.0431816219017186,0.0638675340035482,0.0477855731010665,0.0657908699250833,0.0644049175048777,0.0589564704726344,0.100599729154575,0.0158926925399701,0.0312155710613294,0.0240070420656726,0.0257783633603529,0.0622858922454064,0.0220598373086998,0.0351298340115343,0.0404145376865564,0.0141958075048502,0.00965996908809892,0,0.0489057341973346,0,0.00995222929936306,0.0205862977602108,0.0150943396226415,0.0232012580237684,0.0313842885423205,0.0464021742733088,0.0108790252393386,0.031850822330322,0,0.0178571428571429,0.022526961957593,0.0125258345337258,0.0856714499892911,0.0174709109332961,0.00297574765659872,0.0150847764436131,0.0208643815201192,0.00591331086275206,0.0208400870652526,0.0224820143884892,0.0193850105405995,0.018921873685981,0.0246361042107208,0.0371179939786365,0.0673277022891419,0.0415759255592952,0.0626304801670146,0.0598888463012649,0.0503078360443667,0.0343745971726894,0.0554583848811911,0.0602360156613641,0.0583600817041144,0.0480601188395666,0.0515400662657995,0.0348866184899078,0.0313446870755407,0.0380636782947472,0.0513037180106229,0.0630355100039689,0.0625693239668951,0.0625872610851668,0.0434570047259493,0.0442859473696478,0.0308158496186539,0.0275523494639816,0.0247368276392821,0.0241689187704612,0.0253312055120703,0.0284225485551871,0.0325793539979522,0.0290360046457607,0.0181010036000885,0.0208922907447152,0.0187067406622186,0.0610557956039827,0.0950811359026369,0.0440390059767222,0.0328277854375944,0,0.0276854928017719,0.0314126727697002,0.0307613432453217,0.0364166059723234,0.0312337324310255,0.015054950569579,0.0205380981721093,0.0146102710205274,0.0360750360750361,0.0162892979312592,0.0209292591042277,0.0852151682999574,0.0185219485089831,0.0745526838966203,0.0452898550724638,0.0324738585438722,0.0381282495667244,0.0438225811500297,0.0648088139987038,0.022957719533193,0,0.0226469788930157,0.0206953642384106,0.00509113124936361,0.00900982070456798
ASV945,0,0.00184467810367091,0,0.0065678209612006,0.00442918835123464,0.00415644873020491,0,0.00351765864640495,0.00247837616793477,0.00322632682690757,0.00305941381631279,0.00582733603333236,0.00129757224233459,0,0.0148862689055615,0,0.00511395598588548,0.0161115505170343,0.0115306055215128,0.00443924887908966,0.00829479708852622,0.0190385530699667,0.00351666901111267,0.00592469709986077,0.0102270402945388,0.014337534230863,0.0196004523181304,0.0267103529327968,0.0326656668992858,0.03583694191429,0.0471220635973332,0.0544400008375385,0.0420365886467581,0.0651859389160055,0.0223403067004963,0.0482136830432477,0.0271065675340768,0.0617489193939106,0.115245307869608,0.0526899107905304,0.0488897300025234,0.0530150152204399,0.0992495105503589,0.0674129119242467,0.0349833828931258,0.0480238198146281,0.0954436052784463,0.044377385284459,0.0172726487606875,0.0295683027794205,0.0369252155780968,0.0339565780258494,0.0189426227955523,0.0425796731191248,0.0386922035209905,0.0222497695559582,0.0201983106867426,0.0080023473552242,0.0114570503823791,0.00566235384049149,0.00551495932717496,0.0117099446705114,0.0173205161513813,0.00946387166990016,0.00482998454404946,0.0322788896061975,0.0489057341973346,0.0650829808005207,0.0298566878980892,0.0535243741765481,0.0188679245283019,0.0206233404655719,0.0241417604171696,0.0331444101952206,0.0462358572671889,0.0144776465137827,0,0.0178571428571429,0.0337904429363895,0.0156572931671573,0.00267723281216535,0.00698836437331843,0.00595149531319744,0.0181017317323357,0.0268256333830104,0.00886996629412808,0.0370490436715602,0.0524580335731415,0.038770021081199,0.0231267345050879,0.0246361042107208,0.0123726646595455,0.00612070020810381,0.0178182538111265,0.0324750637903039,0.0167688769643542,0.0191648899216635,0.0193357109096378,0.0149311036218591,0.0273800071188019,0.0336692779062198,0.0240300594197833,0.0319057553073997,0.0647894343384002,0.0271653954654686,0.0358246383950562,0.0543215837759536,0.0910512922279551,0.0824777452290891,0.0385152375908719,0.0923461350426422,0.067594340722094,0.0539277368326443,0.0225428313796213,0.0384795096611055,0.0373519653725309,0.0531955315753477,0.0450023685457129,0.037233547426231,0.0379701599213794,0.0402244524446411,0.0493817781238723,0.0478061150256698,0.028179597971069,0.0316937119675456,0.0314564328405159,0.0196966712625566,0.0238379022646007,0.0514159152032906,0.053850296176629,0.0666495770315304,0.0728332119446468,0.062467464862051,0.0903297034174738,0.0547682617922914,0.0803564906129009,0.0360750360750361,0.0733018406906662,0.0627877773126831,0.0426075841499787,0.0740877940359326,0.099403578528827,0.0905797101449275,0.0649477170877444,0.0138648180242634,0.0313018436785927,0.0277752059994445,0.0765257317773101,0,0.0634115409004439,0.087955298013245,0.0305467874961817,0.0585638345796919
ASV1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585874564255793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197980597901406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219717443367829,0.00253312055120703,0,0.00465419342827888,0.00223353881890467,0.00201122262223205,0.00189929915861047,0.00207852674024651,0,0,0,0,0.0397298371076679,0,0,0,0,0.00520562207183759,0,0.00684603272403642,0,0,0,0,0,0,0,0,0,0.00693240901213172,0,0,0,0,0,0,1.86335403726708,0.00900982070456798
ASV1349,0,0,0,0.011493686682101,0,0.00415644873020491,0.00179423691104173,0.00175882932320248,0.00743512850380431,0.00322632682690757,0.00611882763262559,0,0.00129757224233459,0,0,0,0.0085232599764758,0.00878811846383689,0.00329445872043223,0.013317746637269,0.0248843912655787,0.00951927653498334,0.0228583485722324,0.0118493941997215,0.00681802686302584,0.0129037808077767,0.00904636260836789,0.00890345097759892,0.00890881824525977,0.0089592354785725,0.0209431393765926,0.0167507694884734,0.0184960990045736,0.00635960379668347,0.0159573619289259,0.0168747890651367,0,0.0237495843822733,0.00823180770497201,0.0218027217064264,0.0173479687105728,0.0153914560317406,0.0122362410267566,0.00627096855109272,0.00795076883934677,0.00960476396292561,0.149389990870612,0.0236679388183782,0.0143938739672395,0.0165582495564755,0.00434414300918786,0.010611430633078,0.0113655736773314,0.0131014378828076,0.0077384407041981,0.00317853850799402,0.0165258905618803,0.00533489823681613,0,0,0,0,0,0,0,0,0,0,0.00995222929936306,0.00823451910408432,0,0.00257791755819649,0,0.00331444101952206,0.0135987815491732,0.00289552930275654,0,0.00297619047619048,0,0.0281831277008831,0.0240950953094881,0.0139767287466369,0.0238059812527898,0.00301695528872262,0,0,0.00463113045894503,0.00499600319744205,0.0169618842230245,0.00420486081910689,0.00205300868422673,0.0103105538829546,0.0265230342351165,0.00197980597901406,0,0,0.0119780562010397,0.00214841232329309,0.00426602960624547,0.00547600142376037,0.00224461852708132,0.0131073051380636,0.00490857773959995,0.0049838026414154,0.0208964580503605,0.0246294388966011,0.00905359729599227,0.00933859407466206,0.00284406018031342,0.00962880939771797,0.00814818838611549,0.018646714681957,0.0102719498728846,0.0150285542530809,0.00824560921309403,0.0109858721683914,0.0177318438584492,0.00473709142586452,0.0139625802848366,0.00670061645671402,0.0120673357333923,0.00379859831722095,0.0103926337012326,0.00939319932368965,0,0.00629128656810318,0.0131311141750378,0,0.0237304224015187,0.00448752468138575,0.0205075621635478,0,0.00520562207183759,0.015054950569579,0.0342301636201821,0.0146102710205274,0.0360750360750361,0.00814464896562958,0.0627877773126831,0,0,0,0,0.00649477170877444,0,0,0.0138876029997222,0.00765257317773101,0,0.00452939577860314,0,0.0305467874961817,0.013514731056852
ASV1875,0.0777725929382486,0.0848551927688618,0.119171756293758,0.0410488810075037,0.042077289336729,0.0249386923812295,0.0251193167545843,0.0228647812016322,0.0495675233586954,0.0322632682690757,0.022945603622346,0.016025174091664,0.0337368783006994,0.0371998647277646,0.0208407764677861,0,0.0238651279341322,0.00292937282127896,0.0197667523225934,0.013317746637269,0.0145158949049209,0.0380771061399334,0.0334083556055704,0.0177740912995823,0.0238630940205904,0.0272413150386397,0.025631360723709,0.0267103529327968,0.0371200760219157,0.0223980886964312,0.0471220635973332,0.0335015389769468,0.0218590260963142,0.0365677218309299,0.0446806134009926,0.0578564196518972,0.135532837670384,0.0593739609556833,0.0576226539348041,0.0563236977416014,0.056775170325511,0.0547251770017444,0.04758538177072,0.0674129119242467,0.0508849205718193,0.0672333477404793,0.0290480537803967,0.0207094464660809,0.063333045455854,0.0319337670017741,0.0390972870826908,0.0275897196460027,0.0322024587524389,0.0163767973535095,0.0077384407041981,0.00635707701598805,0.0165258905618803,0.0080023473552242,0.00572852519118953,0,0,0.00585497233525572,0.0144337634594844,0.00473193583495008,0,0,0.0122264335493337,0,0.00995222929936306,0.00823451910408432,0,0.00773375267458947,0,0.00331444101952206,0.0135987815491732,0.00579105860551309,0,0.0208333333333333,0,0.00313145863343145,0.0829942171771257,0.00349418218665921,0.00892724296979616,0.0150847764436131,0.0208643815201192,0.0206965880196322,0.0185245218357801,0.0349720223820943,0.0193850105405995,0.0168194432764276,0.0184770781580406,0.0103105538829546,0.022442567429714,0.00989902989507028,0.0069589422407794,0.0191644308164048,0.0191648899216635,0.00859364929317235,0.00426602960624547,0.00547600142376037,0.00448923705416265,0.0131073051380636,0.00490857773959995,0.0099676052828308,0.0188068122453244,0.00671711969907304,0.0150893288266538,0.00933859407466206,0.00853218054094025,0.0288864281931539,0.0244445651583465,0.0163158753467124,0.0205438997457692,0.0150285542530809,0.0247368276392821,0.0285632676378178,0.0126656027560352,0.0213169114163903,0.0302522572838127,0.0245689270079514,0.0140785583556244,0.0208922907447152,0.0311779011036977,0.00939319932368965,0.0126774847870183,0.0125825731362064,0,0,0.0118652112007594,0.00448752468138575,0.0153806716226609,0.010404744563521,0.0104112441436752,0.0100366337130526,0.00684603272403642,0.00730513551026372,0,0,0,0,0.0185219485089831,0,0,0,0.0138648180242634,0.0125207374714371,0.0138876029997222,0.00765257317773101,0,0.00905879155720627,0.00517384105960265,0,0.00450491035228399
ASV855,0.0622180743505989,0.0332042058660764,0.0148964695367198,0.0295551943254027,0.0265751301074078,0.0124693461906147,0.0179423691104173,0.0140706345856198,0.0272621378472825,0.0129053073076303,0.00764853454078199,0.0131115060749978,0.0129757224233459,0,0.0148862689055615,0,0.0153418679576564,0.0205056097489528,0.0131778348817289,0.00591899850545288,0.0124421956327893,0,0.0140666760444507,0.0177740912995823,0.0170450671575646,0.0100362739616041,0.0105540897097625,0.0142455215641583,0.0178176364905195,0.0238912946095267,0.0157073545324444,0.00628153855817752,0.0067258541834813,0.00794950474585433,0.0207445705076037,0.00482136830432477,0.00774473358116481,0.014249750629364,0,0.0181689347553553,0.0141937925813777,0.0188117795943496,0.00951707635414401,0.0125419371021854,0.00795076883934677,0.0192095279258512,0,0.0118339694091891,0.0230301983475833,0.00473092844470727,0.00217207150459393,0.00636685837984677,0.0208368850751075,0.00327535947070191,0.0154768814083962,0.0127141540319761,0.00550863018729343,0.0080023473552242,0.00572852519118953,0.00566235384049149,0.00551495932717496,0.0175649170057671,0.0173205161513813,0.00946387166990016,0.00482998454404946,0,0.0244528670986673,0,0.00995222929936306,0.00411725955204216,0.0113207547169811,0.0154675053491789,0.0120708802085848,0.00994332305856617,0.0108790252393386,0.0289552930275654,0,0.00595238095238095,0.0197110917128939,0.0187887518005887,0.0240950953094881,0.0314476396799329,0.0386847195357834,0.00603391057744524,0.0417287630402385,0.0473064869020164,0.0416801741305053,0.0299760191846523,0.0145387579054496,0.0147170128668741,0.0123180521053604,0.024745329319091,0.0163218672216102,0.0138586418530984,0.0115982370679657,0.00958221540820238,0.0119780562010397,0.0214841232329309,0.00426602960624547,0.00547600142376037,0.0224461852708132,0.00655365256903181,0.0098171554791999,0.0149514079242462,0.0229861038553965,0.0134342393981461,0.0271607918879768,0.0233464851866552,0.0227524814425073,0.0337008328920129,0.0244445651583465,0.0139850360114677,0.00770396240466347,0.0200380723374411,0.0192397548305527,0.0175773954694263,0.0101324822048281,0.0165798199905258,0.0139625802848366,0.0111676940945234,0.0181010036000885,0.0227915899033257,0.0166282139219721,0.00469659966184483,0.0126774847870183,0.00629128656810318,0,0.0158919348430671,0.0118652112007594,0.0089750493627715,0.00512689054088695,0.0156071168452814,0.00520562207183759,0.015054950569579,0,0,0,0,0,0.0213037920749893,0,0,0,0.0194843151263233,0.0173310225303293,0.0156509218392963,0.00925840199981483,0.022957719533193,0,0.00452939577860314,0.0155215231788079,0.122187149984727,0.013514731056852
ASV783,0,0,0,0,0,0,0.00179423691104173,0.00879414661601238,0.00743512850380431,0.0129053073076303,0.0137673621734076,0.0101978380583316,0.0220587281196881,0.00676361176868448,0,0,0.0153418679576564,0.0117174912851159,0.0197667523225934,0.0458722384172598,0.0228106919934471,0.0380771061399334,0.0334083556055704,0.0207364398495127,0.0289766141678598,0.0172050410770356,0.0196004523181304,0.0142455215641583,0.0148480304087663,0.0134388532178587,0.0174526161471605,0.00837538474423669,0.0117702448210923,0.0111293066441961,0.00159573619289259,0,0.0038723667905824,0.00474991687645466,0,0.00545068042660659,0,0,0,0.00313548427554636,0.00159015376786935,0,0,0.00591698470459454,0,0,0.00434414300918786,0,0,0,0,0.00953561552398207,0.0110172603745869,0.0133372455920403,0.0572852519118953,0.0821041306871266,0.00551495932717496,0.0146374308381393,0.0288675269189689,0.00946387166990016,0.0241499227202473,0,0.0122264335493337,0,0,0,0.0226415094339623,0.0206233404655719,0.0337984645840375,0.0132577640780882,0.00815926892950392,0.00289552930275654,0,0.00297619047619048,0,0,0.0321267937459842,0,0,0,0.00596125186289121,0,0,0.00249800159872102,0.00242312631757494,0.0126145824573207,0.00410601736845347,0.00618633232977276,0.00204023340270127,0.00395961195802811,0.0139178844815588,0.0191644308164048,0.00958244496083175,0.0365230094959825,0.0255961776374728,0.0574980149494839,0.0650939372853584,0.0196609577070954,0.0711743772241993,0.102167954149016,0.0355239786856128,0.0537369575925843,0.0331965234186383,0.0280157822239862,0.00853218054094025,0.00962880939771797,0.016296376772231,0.00233083933524462,0.00513597493644231,0.00751427712654043,0,0.00439434886735658,0.00506624110241406,0.00236854571293226,0.00232709671413944,0.00223353881890467,0,0,0.00415705348049303,0.0234829983092241,0.0570486815415822,0.0503302925448254,0.0656555708751888,0.103297576479936,0.0751463376048094,0.035900197451086,0.0666495770315304,0.0364166059723234,0.0572618427902134,0.0351282179956842,0.0273841308961457,0.0292205420410549,0.0360750360750361,0.00814464896562958,0,0.0426075841499787,0.0185219485089831,0.0248508946322068,0.0226449275362319,0.0259790868350977,0.00693240901213172,0.0187811062071556,0.0138876029997222,0.0650468720107136,0,0.0317057704502219,0.0206953642384106,0,0.0360392828182719
ASV1801,0,0.00184467810367091,0,0,0,0,0,0,0.00247837616793477,0.00161316341345378,0.0015297069081564,0.00145683400833309,0.00259514448466918,0.00338180588434224,0.00893176134333691,0,0,0.00439405923191845,0.00164722936021612,0.00443924887908966,0.00414739854426311,0.00951927653498334,0,0,0.00170450671575646,0.0014337534230863,0.00150772710139465,0.00178069019551978,0.00148480304087663,0,0,0,0,0.00158990094917087,0.00319147238578518,0,0,0,0,0,0,0,0,0,0.00159015376786935,0,0,0.00295849235229727,0,0,0.0065162145137818,0,0.00189426227955523,0,0.00386922035209905,0.00635707701598805,0.00183621006243114,0,0.00286426259559476,0,0,0,0,0,0,0,0,0,0,0,0.00377358490566038,0.00257791755819649,0,0.00331444101952206,0,0,0,0,0,0,0,0,0,0.00301695528872262,0,0,0,0.00249800159872102,0,0,0.00205300868422673,0.00206211077659092,0.00816093361080508,0,0.00927858965437254,0.011977769260253,0.00479122248041588,0.00429682464658617,0.00426602960624547,0,0.00673385558124397,0.00436910171268787,0,0.0024919013207077,0.00208964580503605,0.00447807979938203,0.00301786576533076,0,0,0.00240720234942949,0,0.00233083933524462,0.00513597493644231,0.00500951808436029,0.00274853640436468,0,0,0,0.00232709671413944,0,0,0,0.00415705348049303,0.00469659966184483,0.00633874239350913,0.0251651462724127,0.0131311141750378,0.262216924910608,0.0197753520012656,0.0134625740441572,0.0102537810817739,0.0156071168452814,0,0.00501831685652632,0,0,0,0.0162892979312592,0.0418585182084554,0.0213037920749893,0,0,0,0.00649477170877444,0,0.0093905531035778,0.00925840199981483,0,0.00668225860340795,0,0,0,0
