ASV,MQ181123-127,MQ181123-128,MQ181123-129,MQ181123-130,MQ181123-131,MQ181123-132,MQ181123-133,MQ181123-134,MQ181123-135,MQ181123-136,MQ181123-137,MQ181123-138,MQ181123-139,MQ181123-140,MQ181123-141,MQ181123-142,MQ181123-143,MQ181123-144,MQ181123-145,MQ181123-146,MQ181123-147,MQ181123-148,MQ181123-149,MQ181123-150,MQ181123-151,MQ181123-152,MQ181123-153,MQ181123-154,MQ181123-155,MQ181123-156,MQ181123-157,MQ181123-158,MQ181123-159,MQ181123-160,MQ181123-161,MQ181123-162,MQ181123-163,MQ181123-164,MQ181123-165,MQ181123-166,MQ210129-1,MQ210129-2,MQ210129-3,MQ210129-4,MQ210129-5,MQ210129-6,MQ210129-7,MQ210129-8,MQ210129-9,MQ210129-10,MQ210129-11,MQ210129-12,MQ210129-13,MQ210129-14,MQ210129-15,MQ210129-16,MQ210129-17,MQ210129-18,MQ210129-19,MQ210129-20,MQ210129-21,MQ210129-22,MQ210129-23,MQ210129-25,MQ210129-26,MQ210129-27,MQ210129-28,MQ210129-29,MQ210129-30,MQ210129-31,MQ210129-32,MQ181123-87,MQ181123-88,MQ181123-89,MQ181123-90,MQ181123-91,MQ181123-92,MQ181123-93,MQ181123-94,MQ181123-95,MQ181123-96,MQ181123-97,MQ181123-98,MQ181123-99,MQ181123-100,MQ181123-101,MQ181123-102,MQ181123-103,MQ181123-104,MQ181123-105,MQ181123-106,MQ181123-107,MQ181123-109,MQ181123-108,MQ181123-110,MQ181123-111,MQ181123-112,MQ181123-113,MQ181123-114,MQ181123-115,MQ181123-116,MQ181123-117,MQ181123-118,MQ181123-119,MQ181123-120,MQ181123-121,MQ181123-122,MQ181123-123,MQ181123-124,MQ181123-125,MQ181123-126
ASV130,0.0889313417104462,0.0967163615776562,0.172938251779565,0.206618346397298,0.188490537005693,0.191242286232527,0.226024313372355,0.233177037130909,0.265881137741732,0.297073363195395,0.375253118849035,0.54680562695705,0.404445909104527,0.275568852846233,0.207961425916043,0.224093964917703,0.134513464797826,0.16323199347072,0.110181595592736,0.0955682979952883,0.126669737448181,0.163172741855191,0.110841882765376,0.120048019207683,0.120824959326251,0.10713955851113,0.171326063733296,0.236016438627474,0.276916823332148,0.299995488789642,0.357142857142857,0.335163884124561,0.245180358702223,0.234472696957065,0.346847102973787,0.524878640776699,0.848111025443331,0.709437267352748,0.734245794126034,0.246614653394314,0.108158220024722,0.114133860279713,0.131763386599383,0.117529791570585,0.199131289748472,0.18434464703422,0.463060408335087,0.396607632826141,0.419716435481394,0.504461221688401,0.495392703428753,0.373282616100829,0.349346287633441,0.254664518476171,0.186228946240812,0.18685399370846,0.0636253737990711,0.0587314017227878,0.0564160426710432,0.0570825621421529,0.057400887800398,0.0449824959417966,0.053392563483758,0.914295479791506,1.0575737456132,1.15143880644018,1.18565748468675,0.816934535476284,0.554192229038855,0.431510456483699,0.118036860633672,0.374354357200398,0.411610247675822,0.510016878256403,0.522439624517586,0.363363574559861,0.368253968253968,0.365229312597734,0.327169846739699,0.37210744602504,0.188505361930295,0.193101748187103,0.15927502402856,0.121548880013891,0.0817051509769094,0.0407757588113866,0.0696839831364761,0.0922583233052547,0.0829831089220226,0.085577583859549,0.0577944739591438,0.117809913704238,0.144504692961933,0.113980030698622,0.141566545590016,0.254574970484061,0.263211635769554,0.393106159352823,0.315911730545877,0.307855626326964,0.294992883943589,0.398275818608051,0.336994337949383,0.263032584295141,0.229984667688821,0.14973347441554,0.127423071709367,0.0986193293885602,0.0649792685190915,0.0935619278814545,0.128005851696078
ASV132,0.0889313417104462,0.0554349877335346,0.104998224294736,0.0743388759524669,0.121172488075088,0.0729480885629227,0.0747411076091851,0.093777721454822,0.110943208554104,0.088193654698633,0.114700009912347,0.126185913913165,0.125827616165853,0.097105214812482,0.16747336069345,0.110115137933699,0.0914691560625219,0.1020199959192,0.0754947969802081,0.0644530381828688,0.0921234454168586,0.0802035510813651,0.128885910192298,0.122715752967854,0.0921140779021916,0.120070194883162,0.163263660734082,0.165046460578653,0.170214928103247,0.17593720395182,0.228744065602072,0.155780396846627,0.147779942231477,0.130262609420592,0.162051515323819,0.169902912621359,0.179902338730404,0.175169695642654,0.156829198745366,0.0538068334678504,0.105583024309848,0.0391802803945284,0.0770955985421923,0.0342175342547272,0.0634730986073256,0.027884064257277,0.103737559010133,0.074831628835121,0.0895736295234683,0.0823610157858614,0.0649932118200988,0.0411604405586465,0.0584742713206189,0.0363806454965958,0.0527374007053627,0.0449395681070981,0.0254501495196284,0.021356873353741,0.0119670393544637,0.0155679714933144,0.00956681463339966,0.0176018462380943,0.0384426457083058,0.074767153721268,0.092478421701603,0.114159744912018,0.102088333273633,0.0878087024696198,0.0572597137014315,0.0458692217522043,0.0621246634914061,0.126364339983257,0.127741111347669,0.147684743523886,0.146620152687193,0.0890826827953208,0.0798185941043084,0.114602746181694,0.115313962375468,0.104655219194542,0.117292225201072,0.0986051480104357,0.126321570781271,0.0911616600104185,0.0746003552397869,0.0815515176227733,0.0696839831364761,0.0862414761331729,0.123136226142356,0.103730404678241,0.140040456131771,0.132536152917268,0.154138339159396,0.126137900639808,0.203036229859365,0.202922077922078,0.163372739443171,0.221380837109221,0.128919860627178,0.11411889596603,0.131970500711606,0.144942149176981,0.110512313254656,0.122446203033945,0.116658889407373,0.0978258699514864,0.105734038226922,0.105663567202029,0.06188501763723,0.0910332271279017,0.0982902075523452
ASV133,0.0675219446320054,0.110869975467069,0.0401463798773991,0.0601270320203776,0.0384674565317741,0.0197156996116007,0.0531292210715894,0.0773032568749208,0.051645976395876,0.0487385986492446,0.0354012376272675,0.00233677618357714,0.011983582491986,0.0288691179172244,0.0073614664041077,0.0386368905030523,0.056495655215087,0.016323199347072,0.118343195266272,0.106680890785438,0.0537386764931675,0.0248907572321478,0.0515543640769191,0.0266773376017073,0.0574217628481194,0.027708506511499,0.00907020337411566,0.0115532522405057,0.0279457344647122,0.0157892362520864,0.00431592576607682,0.0188824723450457,0.0134345402028616,0.0104210087536474,0.0170580542446125,0.0121359223300971,0,0.0218962119553317,0.0106928999144568,0.00448390278898753,0.0128759785743717,0.0136279236154881,0.0126156433978133,0.0119017510451225,0.0186685584139193,0.0108438027667188,0.00300688576840966,0.00498877525567473,0.00511849311562676,0.00514756348661634,0.00288858719200439,0.00283865107301011,0.00299868058054456,0.00519723507094226,0.00824021886021293,0.0141914425601362,0.0127250747598142,0.00533921833843525,0.0307723869114781,0.025946619155524,0.0382672585335987,0.0234691283174591,0.0448497533263567,0,0,0,0.00179102339076548,0.00313602508820071,0.0265848670756646,0.0135908805191716,0.0393456202112239,0,0,0.000917296543626624,0.00168528911134705,0.0140656867571559,0.0054421768707483,0,0.00402258008286515,0.00775223845885499,0.0209450402144772,0.0164341913350726,0.0192228477275848,0.00434103142906755,0.0319715808170515,0.03058181910854,0.0104525974704714,0.0100280786201364,0.00803062344406671,0.0116696705263021,0.00222286438304399,0.00883574352781787,0.0123861165395943,0.00607893497059315,0.0130390239359225,0.0129132231404959,0.0068071974767988,0.00517244946516873,0.0139372822299652,0.00530785562632697,0,0.0138640316604068,0.0259226413807217,0.0453504455681277,0.0299980001333244,0.0958294236259458,0.132845330079978,0.0493096646942801,0.0711677702828145,0.0682749203459263,0.0091432751211484
ASV134,0.0905782184087877,0.0613323268541234,0.0741163936198138,0.0666863446044188,0.0865517771964918,0.082805938368723,0.0585321927059883,0.0823723228995058,0.040169092752348,0.0440968273493165,0.0637222277290814,0.0981445997102397,0.0599179124599299,0.060362701099651,0.0846568636472385,0.0946603817324782,0.0726372709908262,0.0693735972250561,0.0734543970618241,0.0644530381828688,0.0806080147397513,0.149344543392887,0.0773315461153787,0.0746965452847806,0.0598143363001244,0.0812782857670638,0.0836474311168444,0.0660185842314612,0.0431888623545552,0.0721793657238237,0.078765645230902,0.0786769681043571,0.0537381608114462,0.0937890787828262,0.105191334508444,0.109223300970874,0.0719609354921614,0.0832056054302606,0.0784145993726832,0.0807102502017756,0.0515039142974866,0.0306628281348483,0.0546677880571909,0.0327298153740869,0.0385816873887665,0.0139420321286385,0.0932134588206994,0.0673484659516089,0.0255924655781338,0.0394646533973919,0.0563274502440856,0.0510957193141819,0.0719683339330695,0.0779585260641339,0.0428491380731072,0.118262021334469,0.0604441051091175,0.0765287961842386,0.0666735049748692,0.0657314351939942,0.0554875248737181,0.0782304277248636,0.0427140507870064,0.0726309493292318,0.0592810395523096,0.037397157816006,0.051939678332199,0.0564484515876127,0.0347648261758691,0.0288806211032397,0.0476289086767447,0.0931937007376518,0.0922574693066496,0.0871431716445292,0.0808938773446585,0.0586070281548163,0.0816326530612245,0.0599790073474284,0.0737473015191944,0.054265669211985,0.0879691689008043,0.0451940261714497,0.0631607853906357,0.0564334085778781,0.0568383658969805,0.0739060628456383,0.0905891780774189,0.0681909346169274,0.112428728216934,0.108916924912153,0.0822459821726277,0.064795452537331,0.0701879937243676,0.100302427014787,0.0558815311539536,0.0534976387249115,0.079417303895986,0.0827591914426996,0.0232288037166086,0.0318471337579618,0.0491654806572649,0.0516750270978801,0.0586670304932124,0.0770957574658171,0.0466635557629491,0.0638862824172972,0.0569337128914193,0.0457875457875458,0.068073519400953,0.0783897233601376,0.0960043887720581
ASV135,0.200918957197675,0.186355916210606,0.189923258650773,0.144304876848906,0.173103554392984,0.130123617436565,0.135974786132373,0.119123051577747,0.0994663249105759,0.118365168148165,0.179838287146519,0.165911109033977,0.188741424248779,0.199459360155368,0.174834827097558,0.141024650336141,0.0672567323989131,0.0775351968985921,0.0612119975515201,0.0755656309730186,0.0921234454168586,0.0746722716964434,0.056709800484611,0.0880352140856343,0.0478514690400995,0.0591114805578646,0.0886864329913531,0.115532522405057,0.116863980488796,0.112780258943475,0.0917134225291325,0.122736070242797,0.0974004164707463,0.0833680700291788,0.139307442997669,0.160800970873786,0.23130300693909,0.205824392380118,0.174650698602794,0.112097569724688,0.108158220024722,0.112430369827777,0.117746005046257,0.0847999761964979,0.0983210743133082,0.0635137019193531,0.156358059957302,0.144674482414567,0.115166095101602,0.132120796156486,0.14442935960022,0.112126717383899,0.17092479309104,0.202692167766748,0.15326807079996,0.0898791362141962,0.0731691798689317,0.062290880615078,0.0666735049748692,0.0311359429866288,0.0191336292667993,0.033247931783067,0.0170856203148026,0.027770657096471,0.00948496632836953,0.0118096287840019,0.0107461403445929,0.00470403763230106,0.0081799591002045,0.00849430032448227,0.00414164423276041,0.255887788466095,0.227095309062522,0.202722536141484,0.143249574464499,0.178165365590642,0.157823129251701,0.203500203500203,0.170289223507958,0.112407457653397,0.108914209115282,0.149961995932538,0.123575449677331,0.156277131446432,0.124333925399645,0.13761818598843,0.160273161213895,0.138387484957882,0.222180581952512,0.291741763157554,0.255629404050059,0.176714870556357,0.214692686686301,0.173249646661905,0.162056440346466,0.202922077922078,0.22690658255996,0.255519003579335,0.175377468060395,0.156581740976645,0.201837236382456,0.189054977187366,0.196466334674944,0.165529126323666,0.173321778548097,0.117790333206892,0.135556459265284,0.235981966751198,0.160901045856798,0.159308147473828,0.187437139983542
ASV138,0.0411719174585399,0.0330250990752972,0.0524991121473681,0.0426355317962677,0.0423142021849515,0.0492892490290018,0.0297163439891941,0.0405525281966798,0.040169092752348,0.0394550560493884,0.0339851881221767,0.0280413142029256,0.0539261212139369,0.0393669789780332,0.0312862322174577,0.0734100919557994,0.0215221543676522,0.0571311977147521,0.0469291981228321,0.0511179268346891,0.0652541071702748,0.0719066320039825,0.0927978553384544,0.0533546752034147,0.0634031964781319,0.0554170130229981,0.073569427367827,0.0544653319909555,0.0584319902443982,0.101502233049127,0.0906344410876133,0.0944123617252286,0.0940417814200309,0.109420591913297,0.0909762893046,0.066747572815534,0.0873811359547674,0.0875848478213269,0.124750499001996,0.0762263474127881,0.0721054800164812,0.112430369827777,0.0616764788337539,0.080336819554577,0.0609839574854696,0.0542190138335941,0.0691583726734221,0.0723372412072836,0.0588626708297077,0.046328071379547,0.0491059822640746,0.0610309980697173,0.0884610771260645,0.1230012300123,0.0922904512343848,0.0922443766408855,0.152700897117771,0.153057592368477,0.094026737785072,0.0934078289598865,0.0918414204806368,0.0625843421798909,0.0747495888772612,0.074767153721268,0.0877359385374182,0.0787308585600126,0.114625497008991,0.0878087024696198,0.081799591002045,0.0764487029203405,0.0538413750258853,0.229035366219653,0.21763300451825,0.27702355617524,0.251108077590711,0.213329582483531,0.18140589569161,0.204571257202836,0.170289223507958,0.20155819993023,0.159182305630027,0.139690626348117,0.1620211451325,0.169300225733634,0.1101243339254,0.0968424271770433,0.0696839831364761,0.0902527075812274,0.123136226142356,0.082984323742593,0.0644630671082757,0.0589049568521191,0.0578018771847733,0.0744669533897661,0.0707832727950079,0.0498081463990555,0.0476503823375916,0.0268967372188774,0.0301974448315912,0.0398089171974522,0.0336395393970759,0.0214262307479015,0.0409304863906133,0.0430829232897213,0.0366642223851743,0.0379324801852702,0.0379558085942795,0.0316990701606086,0.0402252614641995,0.0657462195923734,0.0731462009691872
ASV140,0.449597338647255,0.423428948858275,0.566681592884826,0.545516163239426,0.607785813202031,0.563869008891781,0.463755065285907,0.494233937397035,0.332829625662312,0.33420753359482,0.521106217873377,0.46501846053185,0.293597771053657,0.372674067658715,0.386476986215654,0.345800170002318,0.304000430443087,0.301979187920833,0.312181187512753,0.253367115615415,0.268693382465838,0.301454726478234,0.463989276692272,0.450847005468854,0.373241458512776,0.371293987254087,0.698405659806905,0.546303784515341,0.536049997459479,0.521044796318852,0.585886922744929,0.522415068212931,0.322428964868677,0.380366819508128,0.366748166259169,0.494538834951456,0.323824209714726,0.310926209765711,0.320786997433704,0.304905389651152,0.342501030078286,0.548523925523397,0.562097000280348,0.371929720160079,0.423153990715504,0.415162734497235,0.9652103316595,0.803192816163632,0.90853252802375,1.07412491420728,0.870909038389324,0.658567048938345,0.632721602494902,0.689499852745006,0.515837700649329,0.558196740698692,0.311764331615448,0.316793621413825,0.247888672342463,0.235249347010085,0.267870809735191,0.375506053079345,0.33316959613865,0.907886866615398,0.711372474627715,0.606227610912097,0.453128917863667,0.349666797334379,0.241308793456033,0.246334709409986,0.182232346241458,0.914561910628821,0.811392614671303,0.985176487854994,0.746583076326744,0.417282040462292,0.406349206349206,0.453055716213611,0.417007468590354,0.32559401527191,0.280663538873995,0.324575278867684,0.219689688315255,0.290849105747526,0.284191829484902,0.326206070491093,0.369325110623323,0.288808664259928,0.331932435688091,0.500499202572514,0.422344232778358,0.624392542632462,0.478929839530979,0.545584413610735,0.519698239731769,0.516528925619835,0.406162782782329,0.441727184325409,0.301974448315912,0.382165605095541,0.284642256436797,0.344080058481006,0.35063783341292,0.274370195687173,0.28998066795547,0.279502485575675,0.216890334824454,0.338123415046492,0.352744600532211,0.419764325089769,0.573740513852062
ASV142,0.153159532945768,0.143895074542367,0.146688695705881,0.122440501568769,0.113478996768734,0.126180477514245,0.115263394867177,0.106450386516284,0.101379138851164,0.123006939448093,0.089211118820714,0.0701032855073141,0.0988645555588843,0.0682360968952576,0.049689898227727,0.0907966926821729,0.0699470016948697,0.130585594776576,0.0856967965721282,0.120016002133618,0.111315829878704,0.1272194258532,0.10826416456153,0.128051220488195,0.155517274380323,0.162556571534128,0.135045250236833,0.102328805558765,0.0939992886540318,0.0676681553660847,0.0766076823478636,0.0692357319318343,0.0806072412171693,0.0573155481450604,0.0511741627338375,0.0455097087378641,0.0411205345669494,0.0218962119553317,0.0249500998003992,0.0851941529907632,0.0875566543057272,0.131168764799073,0.0869077656293804,0.0907508517190592,0.0535165341199019,0.0991433395814292,0.0285654147998918,0.0448989773010726,0.0153554793468803,0.0188743994509266,0.0187758167480285,0.0170319064380606,0.0119947223221782,0.0138592935225127,0.0164804377204259,0.0212871638402044,0.0509002990392569,0.0587314017227878,0.0512873115191302,0.112435349673937,0.141588856574315,0.125168684359782,0.130277854900369,0.0192258395283261,0.00948496632836953,0.00984135732000157,0.00537307017229645,0.0109760878087025,0,0.00849430032448227,0.0621246634914061,0.0931937007376518,0.0686017079459703,0.0724664269465033,0.065726275342535,0.0632955904072016,0.0707482993197279,0.0685474369684896,0.071065581463951,0.06201790767084,0.108914209115282,0.102713695844204,0.104352601949746,0.160618162875499,0.174067495559503,0.173296974948393,0.160273161213895,0.202567188126755,0.243595577803357,0.16337538736823,0.171160557494387,0.179660118398963,0.0977126971456883,0.162611510463367,0.0763714259104033,0.0664108618654073,0.0499194481631912,0.052758984544721,0.0522648083623693,0.0345010615711253,0.0543407944106611,0.0529353936124625,0.0600313800395661,0.0476179678465341,0.0599960002666489,0.0758649603705404,0.0867561339297818,0.154973231896309,0.133052787920045,0.209882162544884,0.246868428271007
ASV144,0.107046985392204,0.0908190224570674,0.0694841190185754,0.0962032512326041,0.142329589167564,0.108436347863804,0.120666366501576,0.088708655430237,0.110943208554104,0.0719474551488848,0.0849629703054419,0.0607561807730056,0.0748973905749124,0.0944807495472797,0.0828164970462116,0.0579553357545785,0.0807080788786958,0.110181595592736,0.0856967965721282,0.0822331866471085,0.0959619223092277,0.116156867083356,0.0489766458730732,0.0773642790449513,0.0358886017800747,0.0461808441858317,0.0604680224941044,0.140289491491855,0.134647629693613,0.180448414309559,0.127319810099266,0.152633318122453,0.171290387586485,0.130262609420592,0.0824472621822937,0.124393203883495,0.133641737342585,0.17954893803372,0.238808098089535,0.0851941529907632,0.157086938607334,0.102209427116161,0.0981216708718811,0.120505229331865,0.0958319331914523,0.125478289157746,0.0300688576840966,0.0249438762783737,0.0409479449250141,0.0274536719286205,0.0707703862041076,0.0894175087998183,0.0794650353844309,0.0935502312769607,0.0972345825505125,0.056765770240545,0.124069478908189,0.106784366768705,0.100865045987623,0.107246025842833,0.130108679014235,0.0958322739629579,0.0854281015740128,0.0448602922327608,0.0403111068955705,0.037397157816006,0.0376114912060752,0.0940807526460212,0.120654396728016,0.242936989280193,0.142886726030234,0.120046122984094,0.132472263619805,0.085308578557276,0.0589851188971468,0.0492299036500457,0.0471655328798186,0.0599790073474284,0.0670430013810858,0.143416411488817,0.150804289544236,0.123256435013045,0.101606480845805,0.0824795971522834,0.0781527531083481,0.0815515176227733,0.0557471865091809,0.0882470918572002,0.165966217844045,0.15689223707584,0.117811812301331,0.144317144287692,0.0935839916324902,0.113980030698622,0.0949986029617212,0.0737898465171192,0.11345329127998,0.0775867419775309,0.114982578397213,0.0583864118895966,0.06986673567085,0.0642786922437045,0.0818609727812265,0.102038502528287,0.163322445170322,0.177683722973108,0.146400976006507,0.14792899408284,0.120675784392599,0.0708036210994791,0.0731462009691872
ASV145,0.118575122280595,0.156869220607662,0.140512329570897,0.127906595388803,0.186567164179104,0.134066757358885,0.120666366501576,0.126726650614624,0.110943208554104,0.160141109847518,0.219487673289058,0.17993176613544,0.158782468018814,0.209957221216177,0.228205458527339,0.181593385364346,0.158725888461435,0.114262395429504,0.116302795347888,0.104458372227408,0.118992783663442,0.0940317495436694,0.0953755735423004,0.154728558089903,0.0921140779021916,0.114528493580863,0.152177856610163,0.117182987010844,0.127026065748692,0.13082510037443,0.172637030643073,0.136897924501581,0.0738899711157386,0.125052105043768,0.218911696139194,0.166868932038835,0.169622205088666,0.183928180424787,0.160393498716852,0.0986458613577258,0.0412031314379893,0.0374767899425924,0.0420521446593776,0.0193403454483241,0.0435599696324783,0.0340805229811163,0.0917100159364946,0.074831628835121,0.0844551364078416,0.0669183253260124,0.0548831566480834,0.0439990916316566,0.0524769101595298,0.0589019974706789,0.0692178384257886,0.0804181745074387,0.057262836419164,0.0409340072613369,0.0290628098608404,0.0363252668177337,0.0325271697535589,0.0293364103968238,0.053392563483758,0.149534307442536,0.101963388029972,0.0964453017360154,0.0877601461475087,0.0564484515876127,0.0531697341513292,0.0475680818171007,0.0600538413750259,0.246410462967351,0.24128876587893,0.256843032215455,0.239311053811281,0.22973955036688,0.186848072562358,0.207784418310734,0.219901044529962,0.12403581534168,0.171749329758713,0.178721830768915,0.118083207469449,0.112866817155756,0.13854351687389,0.119778791508448,0.114978572175186,0.112314480545527,0.109751853735578,0.158188867134318,0.186720608175695,0.167879127028539,0.136247281935537,0.186927250345739,0.165781875756729,0.17340613931523,0.156565541966372,0.207932468499783,0.157955865272938,0.161889596602972,0.16819769698538,0.1651080134103,0.121427109625486,0.120178680755538,0.053329778014799,0.0758649603705404,0.075911617188559,0.162017469709777,0.0959217773377065,0.0885045263743489,0.102861845112919
ASV148,0.0543469310452726,0.0436403094923571,0.138968238037151,0.243787784373531,0.251961840283121,0.181384436426727,0.183701035569563,0.134330249651502,0.285009277147612,0.324923990994964,0.407822257466121,0.733747721643221,0.713023158273166,0.530141983570847,0.598119145333751,0.282049300672282,0.185628581421,0.22444399102224,0.206080391756784,0.146686224829977,0.13050821434055,0.152110183085348,0.126308191988452,0.104041616646659,0.142358120394296,0.179181675441027,0.242879890351319,0.516595421611184,0.439510187490473,0.401497721838769,0.400302114803625,0.332016805400387,0.225028548397931,0.250104210087537,0.255870813669187,0.339805825242718,0.508866615265999,0.547405298883293,0.438408896492729,0.125549278091651,0.213741244334569,0.301517809992675,0.402298850574713,0.476070041804901,0.392039726692305,0.518953418121544,0.467570736987702,0.498877525567473,0.657726365358039,0.615991763898422,0.801582945781219,1.02333371182014,0.86811802806765,0.713753616409404,0.650977289956821,0.475413325764564,0.413564929693962,0.259841959137182,0.191472629671419,0.143571292660566,0.086101331700597,0.107566838121687,0.111056532046217,0.155942920618645,0.336716304657119,0.488131323072078,0.542680087401942,0.730693845550765,0.517382413087935,0.34486859317398,0.269206875129426,0.336445055205421,0.423438128356161,0.484332575034857,0.417951699614069,0.398527791452751,0.306575963718821,0.260266049739734,0.329851566794942,0.193805961471375,0.184316353887399,0.147907722015654,0.0851297542221612,0.160618162875499,0.188277087033748,0.201330309131221,0.226472945193547,0.276774969915764,0.254303075728779,0.197087768888658,0.286749505412675,0.250346066621506,0.338553852082244,0.343459825838513,0.327838316103195,0.367104486422668,0.360781466270336,0.365174932240912,0.311265969802555,0.291932059447983,0.2794669426834,0.345340424995589,0.169179343747868,0.165529126323666,0.129991333911073,0.0898400846493242,0.0569337128914193,0.0563539025077487,0.068073519400953,0.0606888180852678,0.0411447380451678
ASV150,0.0510531776485895,0.0861011511605963,0.0524991121473681,0.0721524384244531,0.0769349130635482,0.0926637881745234,0.0711391265195858,0.0696996578380434,0.0956406970294,0.0580221412491007,0.0594740792138093,0.0701032855073141,0.0958686599358878,0.073485027425662,0.0717742974400501,0.0598871802797311,0.0538053859191305,0.0652927973882881,0.0795755968169761,0.0977908165533182,0.0882849685244895,0.0995630289285912,0.0850647007269165,0.0853674803254635,0.0992917982582065,0.0812782857670638,0.0685304254933183,0.0891250887124726,0.0965398099690056,0.0451121035773898,0.0820025895554597,0.08811820427688,0.0839658762678847,0.104210087536474,0.0653892079376812,0.0728155339805825,0.0822410691338988,0.0350339391285308,0.0463358996293128,0.0986458613577258,0.0772558714462299,0.0800640512409928,0.0981216708718811,0.107115759406103,0.0833862275821728,0.0913977661766301,0.0796824728628559,0.0648540783237715,0.0870143829656549,0.108098833218943,0.106877726104162,0.0780629045077779,0.0569749310303466,0.0692964676125634,0.0791061010580441,0.0898791362141962,0.0986193293885602,0.0872072328611091,0.116251239443362,0.121084222725779,0.149242308281035,0.121257162973539,0.100378019349465,0.0619499273690507,0.0355686237313858,0.0452702436720072,0.059103771895261,0.0627205017640141,0.065439672801636,0.0781475629852369,0.10147028370263,0.0616026157418377,0.0567738272656306,0.0431129375504513,0.0606704080084939,0.0328199357666971,0.0653061224489796,0.0364158258895101,0.0388849408010298,0.0581417884414125,0.0544571045576408,0.0657367653402905,0.0549224220788137,0.0520923771488106,0.0497335701598579,0.0662606080685033,0.0696839831364761,0.0340954673084637,0.0508606151457558,0.0427887919297745,0.0533487451930558,0.0235619827408476,0.0247722330791886,0.0395130773088555,0.026078047871845,0.0276711924439197,0.0272287899071952,0.0155173483955062,0.0220673635307782,0.0159235668789809,0.0646914219174537,0.0390713619520557,0.0382017872979057,0.0430829232897213,0.0799946670221985,0.0978258699514864,0.10031177985631,0.0880529726683573,0.0866390246921221,0.085975825620796,0.0777178385297614
ASV151,0.0971657252021541,0.0837422155123608,0.0818368512885444,0.0666863446044188,0.0750115402369595,0.0729480885629227,0.0621341737955876,0.0620960588011659,0.0994663249105759,0.106760739898345,0.134524702983616,0.193952423236902,0.206716797986758,0.215206151746582,0.307341222371496,0.216366586817093,0.215221543676522,0.240767190369312,0.167312793307488,0.162243854736187,0.207277752187932,0.154875822777809,0.123730473784606,0.101373882886488,0.25002392573452,0.229056987161725,0.265051498599158,0.0396111505388767,0.0330267770946598,0.0518789191139983,0.0917134225291325,0.12116253088071,0.104117686572177,0.0468945393914131,0.108034343549212,0.0364077669902913,0.0565407350295554,0.0394131815195971,0.0499001996007984,0.0851941529907632,0.00515039142974866,0.0357732994906564,0.0266330249509392,0.0476070041804901,0.0970765037523802,0.0821030780908711,0.153351174188893,0.139685707158893,0.127962327890669,0.226492793411119,0.170426644328259,0.222834109231293,0.212906321218664,0.485075273287944,0.4334355120472,0.26490692778921,0.136794553668003,0.083647753968819,0.0444490033165795,0.0311359429866288,0.0229603551201592,0.00977880346560795,0.0277641330115542,0.0192258395283261,0.0237124158209238,0.0275558004960044,0.0322384210337787,0.0235201881615053,0.0572597137014315,0.112124764283166,0.0352039759784635,0.108989243235559,0.146665720436212,0.160526895134659,0.21740229536377,0.164099678833486,0.243083900226757,0.273118694171326,0.21051502433661,0.174425365324237,0.0879691689008043,0.0883337784260153,0.115337086365509,0.0737975342941483,0.0390763765541741,0.0662606080685033,0.0418103898818857,0.0381066987565183,0.037476242738978,0.0337123815204284,0.0377886945117478,0.0500692133243012,0.0591781123558394,0.0258354736250209,0.0707832727950079,0.101461038961039,0.0884935671983844,0.0858626611218008,0.0708478513356562,0.0849256900212314,0.103506275067926,0.0920067555645182,0.136434954635378,0.13151629214757,0.0866608892740484,0.11180099423027,0.149112105191812,0.17258382642998,0.111393031747014,0.139078541445405,0.112005120234068
