																																	
																																	
																																	
20 jun  man			85819	9.0		89754	10.0		53711	8.0			53839			8.0		87094	9.0	86989	9.0	51507	4.0	52345		3.0	52202	4.0		51583	3.0		
21 jun  tir			85827	8.0		89761	7.0		53719	8.0			53847			8.0		87102	8.0	86997	8.0	51510	3.0	52348		3.0	52204	2.0		51586	3.0		
22 jun  ons			85835	8.0		89770	9.0		53727	8.0			53855			8.0		87110	8.0	87005	8.0	51512	2.0	52349		1.0	52207	3.0		51587	1.0		
23 jun  tor			85844	9.0		89778	8.0		53736	9.0			53863			8.0		87119	9.0	87013	8.0	51513	1.0	52350		1.0	52208	1.0		51588	1.0		
24 jun  fre			85853	9.0		89787	9.0		53744	8.0			53872			9.0		87128	9.0	87022	9.0	51515	2.0	52352		2.0	52209	1.0		51590	2.0		
25 jun  lør			85862	9.0		89796	9.0		53754	10.0			53881			9.0		87137	9.0	87032	10.0	51517	2.0	52354		2.0	52212	3.0		51592	2.0		
26 jun  søn			85869	7.0		89803	7.0		53761	7.0			53888			7.0		87144	7.0	87038	6.0	51521	4.0	52357		3.0	52216	4.0		51595	3.0		
27 jun  man			85877	8.0		89811	8.0		53769	8.0			53896			8.0		87152	8.0	87046	8.0	51524	3.0	52361		4.0	52219	3.0		51599	4.0		
28 jun  tir			85885	8.0		89818	7.0		53776	7.0			53904			8.0		87160	8.0	87054	8.0	51527	3.0	52362		1.0	52221	2.0		51600	1.0		
29 jun  ons			85894	9.0		89828	10.0		53785	9.0			53913			9.0		87169	9.0	87063	9.0	51530	3.0	52363		1.0	52224	3.0		51601	1.0		
30 jun  tor			85904	10.0		89838	10.0		53795	10.0			53923			10.0		87179	10.0	87073	10.0	51532	2.0	52364		1.0	52227	3.0		51602	1.0		
01 jul  fre			85912	8.0		89846	8.0		53803	8.0			53931			8.0		87187	8.0	87081	8.0	51535	3.0	52365		1.0	52230	3.0		51603	1.0		
02 jul  lør			85917	5.0		89851	5.0		53808	5.0			53936			5.0		87192	5.0	87086	5.0	51542	7.0	52367		2.0	52237	7.0		51605	2.0		
03 jul  søn			85923	6.0		89857	6.0		53814	6.0			53942			6.0		87198	6.0	87093	7.0	51547	5.0	52371		4.0	52242	5.0		51609	4.0		
04 jul  man			85930	7.0		89864	7.0		53821	7.0			53949			7.0		87205	7.0	87099	6.0	51551	4.0	52375		4.0	52246	4.0		51613	4.0		
05 jul  tir			85937	7.0		89871	7.0		53828	7.0			53956			7.0		87212	7.0	87107	8.0	51553	2.0	52377		2.0	52248	2.0		51615	2.0		
06 jul  ons			85945	8.0		89880	9.0		53836	8.0			53965			9.0		87220	8.0	87115	8.0	51557	4.0	52378		1.0	52252	4.0		51616	1.0		
07 jul  tor			85952	7.0		89886	6.0		53843	7.0			53971			6.0		87227	7.0	87122	7.0	51560	3.0	52380		2.0	52255	3.0		51618	2.0		
08 jul  fre			85961	9.0		89896	10.0		53852	9.0			53981			10.0		87236	9.0	87131	9.0	51562	2.0	52381		1.0	52257	2.0		51619	1.0		
09 jul  lør			85967	6.0		89901	5.0		53858	6.0			53986			5.0		87242	6.0	87137	6.0	51567	5.0	52384		3.0	52262	5.0		51622	3.0		
10 jul  søn			85973	6.0		89907	6.0		53864	6.0			53992			6.0		87248	6.0	87143	6.0	51571	4.0	52388		4.0	52266	4.0		51626	4.0		
11 jul  man			85980	7.0		89915	8.0		53871	7.0			54000			8.0		87255	7.0	87151	8.0	51576	5.0	52392		4.0	52271	5.0		51630	4.0		
12 jul  tir			85987	7.0		89922	7.0		53878	7.0			54007			7.0		87262	7.0	87157	6.0	51578	2.0	52394		2.0	52273	2.0		51632	2.0		
13 jul  ons			85994	7.0		89929	7.0		53885	7.0			54014			7.0		87269	7.0	87165	8.0	51579	1.0	52395		1.0	52274	1.0		51633	1.0		
14 jul  tor			86003	9.0		89938	9.0		53894	9.0			54023			9.0		87278	9.0	87174	9.0	51582	3.0	52397		2.0	52277	3.0		51635	2.0		
15 jul  fre			86010	7.0		89945	7.0		53901	7.0			54030			7.0		87285	7.0	87181	7.0	51585	3.0	52400		3.0	52280	3.0		51638	3.0		
16 jul  lør			86017	7.0		89952	7.0		53904	3.0			54033			3.0		87291	6.0	87187	6.0	51591	6.0	52405		5.0	52286	6.0		51643	5.0		
17 jul  søn			86024	7.0		89959	7.0		53907	3.0			54036			3.0		87298	7.0	87193	6.0	51597	6.0	52410		5.0	52292	6.0		51648	5.0		
18 jul  man			86032	8.0		89967	8.0		53912	5.0			54041			5.0		87304	6.0	87200	7.0	51603	6.0	52416		6.0	52298	6.0		51654	6.0		
19 jul  tir			86038	6.0		89973	6.0		53918	6.0			54048			7.0		87311	7.0	87207	7.0	51606	3.0	52419		3.0	52301	3.0		51657	3.0		
20 jul  ons			86045	7.0		89980	7.0		53925	7.0			54054			6.0		87317	6.0	87214	7.0	51609	3.0	52421		2.0	52304	3.0		51659	2.0		
21 jul  tor			86052	7.0		89987	7.0		53931	6.0			54061			7.0		87324	7.0	87221	7.0	51612	3.0	52423		2.0	52307	3.0		51661	2.0		
22 jul  fre			86059	7.0		89995	8.0		53939	8.0			54069			8.0		87332	8.0	87228	7.0	51615	3.0	52426		3.0	52309	2.0		51664	3.0		
23 jul  lør			86067	8.0		90002	6.0		53944	5.0			54074			5.0		87340	8.0	87236	8.0	51619	4.0	52430		4.0	52314	5.0		51668	4.0		
24 jul  søn			86075	8.0		90010	8.0		53947	3.0			54077			3.0		87346	6.0	87243	7.0	51626	7.0	52435		5.0	52320	6.0		51673	5.0		
25 jul  man			86084	9.0		90019	9.0		53952	5.0			54082			5.0		87356	10.0	87253	10.0	51631	5.0	52439		4.0	52326	6.0		51677	4.0		
26 jul  tir			86092	8.0		90027	8.0		53958	6.0			54088			6.0		87363	7.0	87260	7.0	51636	5.0	52444		5.0	52331	5.0		51682	5.0		
27 jul  ons			86100	8.0		90035	8.0		53966	8.0			54096			8.0		87372	9.0	87269	9.0	51641	4.0	52447		3.0	52336	5.0		51685	3.0		
28 jul  tor			86108	8.0		90043	8.0		53972	6.0			54102			6.0		87379	7.0	87276	7.0	51646	5.0	52451		4.0	52340	4.0		51689	4.0		
29 jul  fre			86118	10.0		90053	10.0		53978	6.0			54108			6.0		87390	11.0	87285	9.0	51650	4.0	52455		4.0	52345	5.0		51693	4.0		
30 jul  lør			86123	5.0		90058	5.0		53981	3.0			54110			2.0		87394	4.0	87291	6.0	51659	9.0	52460		5.0	52353	8.0		51698	5.0		
31 jul  søn			86130	7.0		90065	7.0		53984	3.0			54114			4.0		87400	6.0	87297	6.0	51665	6.0	52466		6.0	52360	6.0		51704	6.0		
01 aug  man			86141	11.0		90076	11.0		53987	3.0			54117			3.0		87410	10.0	87306	9.0	51670	5.0	52469		3.0	52365	5.0		51707	3.0		
02 aug  tir			86150	9.0		90085	9.0		53991	4.0			54121			4.0		87418	8.0	87315	9.0	51676	5.0	52474		5.0	52370	5.0		51712	5.0		
03 aug  ons			86160	10.0		90095	10.0		53999	8.0			54129			8.0		87428	10.0	87324	9.0	51681	5.0	52478		4.0	52376	6.0		51716	4.0		
04 aug  tor			86169	9.0		90103	8.0		54003	4.0			54133			4.0		87436	8.0	87332	8.0	51687	6.0	52482		4.0	52381	5.0		51720	4.0		
05 aug  fre			86177	8.0		90111	8.0		54008	5.0			54138			5.0		87444	8.0	87340	8.0	51692	5.0	52485		3.0	52386	5.0		51723	3.0		
06 aug  lør			86186	9.0		90120	9.0		54011	3.0			54142			4.0		87452	8.0	87348	8.0	51698	6.0	52490		5.0	52393	7.0		51728	5.0		
07 aug  søn			86194	8.0		90127	7.0		54015	4.0			54146			4.0		87459	7.0	87355	7.0	51708	10.0	52490		0.0	52398	5.0		51733	5.0		
08 aug  man			86204	10.0		90136	9.0		54019	4.0			54149			3.0		87469	10.0	87362	7.0	51718	10.0	52490		0.0	52401	3.0		51738	5.0		
09 aug  tir			86214	10.0		90145	9.0		54024	5.0			54155			6.0		87479	10.0	87371	9.0	51725	7.0	52490		0.0	52404	3.0		51743	5.0		
10 aug  ons			86226	12.0		90157	12.0		54028	4.0			54159			4.0		87490	11.0	87381	10.0	51728	3.0	52492		2.0	52406	2.0		51746	3.0		
11 aug  tor			86238	12.0		90169	12.0		54031	3.0			54162			3.0		87500	10.0	87393	12.0	51730	2.0	52495		3.0	52408	2.0		51749	3.0		
12 aug  fre			86249	11.0		90179	10.0		54035	4.0			54166			4.0		87510	10.0	87402	9.0	51733	3.0	52499		4.0	52411	3.0		51753	4.0		
13 aug  lør			86257	8.0		90187	8.0		54039	4.0			54170			4.0		87518	8.0	87410	8.0	51738	5.0	52504		5.0	52416	5.0		51758	5.0		
14 aug  søn			86266	9.0		90196	9.0		54042	3.0			54173			3.0		87526	8.0	87418	8.0	51742	4.0	52510		6.0	52421	5.0		51764	6.0		
15 aug  man			86275	9.0		90204	8.0		54046	4.0			54177			4.0		87534	8.0	87426	8.0	51746	4.0	52515		5.0	52424	3.0		51769	5.0		
16 aug  tir			86284	9.0		90214	10.0		54051	5.0			54183			6.0		87543	9.0	87435	9.0	51749	3.0	52520		5.0	52427	3.0		51774	5.0		
17 aug  ons			86294	10.0		90223	9.0		54058	7.0			54190			7.0		87553	10.0	87444	9.0	51752	3.0	52525		5.0	52431	4.0		51779	5.0		
18 aug  tor			86303	9.0		90233	10.0		54066	8.0			54197			7.0		87562	9.0	87454	10.0	51756	4.0	52529		4.0	52434	3.0		51783	4.0		
19 aug  fre			86313	10.0		90242	9.0		54071	5.0			54202			5.0		87571	9.0	87463	9.0	51760	4.0	52534		5.0	52438	4.0		51788	5.0		
20 aug  lør			86323	10.0		90251	9.0		54074	3.0			54206			4.0		87581	10.0	87472	9.0	51763	3.0	52538		4.0	52442	4.0		51792	4.0		
21 aug  søn			86332	9.0		90259	8.0		54078	4.0			54209			3.0		87589	8.0	87479	7.0	51767	4.0	52544		6.0	52446	4.0		51798	6.0		
22 aug  man			86344	12.0		90270	11.0		54080	2.0			54212			3.0		87600	11.0	87490	11.0	51769	2.0	52546		2.0	52448	2.0		51800	2.0		
23 aug  tir			86351	7.0		90278	8.0		54084	4.0			54216			4.0		87606	6.0	87497	7.0	51774	5.0	52552		6.0	52453	5.0		51806	6.0		
24 aug  ons			86360	9.0		90286	8.0		54092	8.0			54223			7.0		87614	8.0	87506	9.0	51777	3.0	52556		4.0	52456	3.0		51810	4.0		
25 aug  tor			86371	11.0		90297	11.0		54098	6.0			54228			5.0		87625	11.0	87516	10.0	51780	3.0	52560		4.0	52458	2.0		51814	4.0		
26 aug  fre			86381	10.0		90307	10.0		54103	5.0			54232			4.0		87635	10.0	87526	10.0	51783	3.0	52564		4.0	52461	3.0		51818	4.0		
27 aug  lør			86391	10.0		90318	11.0		54108	5.0			54238			6.0		87645	10.0	87536	10.0	51785	2.0	52568		4.0	52464	3.0		51822	4.0		
28 aug  søn			86398	7.0		90325	7.0		54111	3.0			54241			3.0		87651	6.0	87542	6.0	51791	6.0	52574		6.0	52469	5.0		51828	6.0		
29 aug  man			86406	8.0		90332	7.0		54115	4.0			54246			5.0		87659	8.0	87550	8.0	51794	3.0	52579		5.0	52473	4.0		51833	5.0		
30 aug  tir			86415	9.0		90341	9.0		54121	6.0			54251			5.0		87668	9.0	87559	9.0	51797	3.0	52583		4.0	52475	2.0		51837	4.0		
31 aug  ons			86425	10.0		90352	11.0		54128	7.0			54259			8.0		87678	10.0	87569	10.0	51800	3.0	52588		5.0	52478	3.0		51842	5.0		
01 sep  tor			86436	11.0		90363	11.0		54135	7.0			54265			6.0		87688	10.0	87579	10.0	51804	4.0	52592		4.0	52482	4.0		51846	4.0		
02 sep  fre			86447	11.0		90373	10.0		54138	3.0			54268			3.0		87698	10.0	87589	10.0	51809	5.0	52597		5.0	52487	5.0		51851	5.0		
03 sep  lør			86457	10.0		90382	9.0		54141	3.0			54270			2.0		87706	8.0	87598	9.0	51814	5.0	52603		6.0	52492	5.0		51857	6.0		
04 sep  søn			86463	6.0		90388	6.0		54143	2.0			54273			3.0		87712	6.0	87603	5.0	51821	7.0	52611		8.0	52499	7.0		51865	8.0		
05 sep  man			86470	7.0		90395	7.0		54145	2.0			54275			2.0		87718	6.0	87610	7.0	51828	7.0	52617		6.0	52506	7.0		51871	6.0		
06 sep  tir			86478	8.0		90404	9.0		54148	3.0			54277			2.0		87725	7.0	87618	8.0	51832	4.0	52623		6.0	52510	4.0		51877	6.0		
07 sep  ons			86487	9.0		90414	10.0		54151	3.0			54280			3.0		87733	8.0	87627	9.0	51837	5.0	52628		5.0	52515	5.0		51882	5.0		
08 sep  tor			86498	11.0		90424	10.0		54155	4.0			54285			5.0		87742	9.0	87636	9.0	51841	4.0	52633		5.0	52520	5.0		51887	5.0		
09 sep  fre			86507	9.0		90433	9.0		54161	6.0			54291			6.0		87751	9.0	87645	9.0	51846	5.0	52638		5.0	52524	4.0		51892	5.0		
10 sep  lør			86516	9.0		90441	8.0		54164	3.0			54294			3.0		87760	9.0	87653	8.0	51851	5.0	52644		6.0	52530	6.0		51898	6.0		
11 sep  søn			86524	8.0		90449	8.0		54167	3.0			54296			2.0		87767	7.0	87660	7.0	51857	6.0	52650		6.0	52535	5.0		51904	6.0		
12 sep  man			86535	11.0		90459	10.0		54170	3.0			54300			4.0		87776	9.0	87669	9.0	51861	4.0	52656		6.0	52540	5.0		51910	6.0		
13 sep  tir			86544	9.0		90468	9.0		54178	8.0			54307			7.0		87786	10.0	87678	9.0	51867	5.0	52661		5.0	52545	5.0		51915	5.0		
14 sep  ons			86554	10.0		90478	10.0		54187	9.0			54316			9.0		87795	9.0	87688	10.0	51871	4.0	52665		4.0	52549	4.0		51919	4.0		
15 sep  tor			86564	10.0		90488	10.0		54194	7.0			54324			8.0		87805	10.0	87698	10.0	51875	4.0	52669		4.0	52554	5.0		51923	4.0		
16 sep  fre			86576	12.0		90499	11.0		54204	10.0			54334			10.0		87817	12.0	87709	11.0	51879	4.0	52673		4.0	52557	3.0		51928	5.0		
17 sep  lør			86584	8.0		90508	9.0		54209	5.0			54338			4.0		87825	8.0	87718	9.0	51884	5.0	52678		5.0	52563	6.0		51933	5.0		
18 sep  søn			86595	11.0		90516	8.0		54211	2.0			54340			2.0		87835	10.0	87725	7.0	51889	5.0	52684		6.0	52567	4.0		51938	5.0		
19 sep  man			86608	13.0		90527	11.0		54213	2.0			54343			3.0		87844	9.0	87735	10.0	51892	3.0	52687		3.0	52570	3.0		51941	3.0		
20 sep  tir			86618	10.0		90537	10.0		54215	2.0			54345			2.0		87854	10.0	87745	10.0	51897	5.0	52692		5.0	52575	5.0		51946	5.0		
21 sep  ons			86628	10.0		90547	10.0		54218	3.0			54347			2.0		87865	11.0	87756	11.0	51902	5.0	52698		6.0	52580	5.0		51952	6.0		
22 sep  tor			86638	10.0		90557	10.0		54220	2.0			54349			2.0		87874	9.0	87765	9.0	51907	5.0	52703		5.0	52585	5.0		51957	5.0		
23 sep  fre			86647	9.0		90566	9.0		54223	3.0			54352			3.0		87883	9.0	87774	9.0	51912	5.0	52709		6.0	52591	6.0		51963	6.0		
24 sep  lør			86655	8.0		90574	8.0		54226	3.0			54355			3.0		87891	8.0	87782	8.0	51922	10.0	52711		2.0	52597	6.0		51969	6.0		
25 sep  søn			86662	7.0		90581	7.0		54228	2.0			54357			2.0		87898	7.0	87789	7.0	51936	14.0	52711		0.0	52603	6.0		51976	7.0		
26 sep  man			86671	9.0		90590	9.0		54230	2.0			54359			2.0		87907	9.0	87798	9.0	51942	6.0	52717		6.0	52609	6.0		51982	6.0		
27 sep  tir			86679	8.0		90598	8.0		54236	6.0			54364			5.0		87915	8.0	87806	8.0	51950	8.0	52719		2.0	52615	6.0		51986	4.0		
28 sep  ons			86688	9.0		90607	9.0		54244	8.0			54373			9.0		87924	9.0	87815	9.0	51954	4.0	52719		0.0	52618	3.0		51990	4.0		
29 sep  tor			86698	10.0		90617	10.0		54252	8.0			54380			7.0		87934	10.0	87825	10.0	51958	4.0	52719		0.0	52623	5.0		51995	5.0		
30 sep  fre			86706	8.0		90625	8.0		54255	3.0			54384			4.0		87943	9.0	87833	8.0	51963	5.0	52719		0.0	52628	5.0		52001	6.0		
01 okt  lør			86715	9.0		90634	9.0		54260	5.0			54388			4.0		87951	8.0	87842	9.0	51968	5.0	52719		0.0	52633	5.0		52007	6.0		
02 okt  søn			86722	7.0		90641	7.0		54262	2.0			54391			3.0		87958	7.0	87849	7.0	51975	7.0	52719		0.0	52640	7.0		52014	7.0		
03 okt  man			86728	6.0		90647	6.0		54264	2.0			54393			2.0		87965	7.0	87855	6.0	51982	7.0	52719		0.0	52647	7.0		52021	7.0		
04 okt  tir			86735	7.0		90654	7.0		54267	3.0			54396			3.0		87972	7.0	87862	7.0	51988	6.0	52719		0.0	52653	6.0		52028	7.0		
05 okt  ons			86744	9.0		90663	9.0		54273	6.0			54401			5.0		87980	8.0	87871	9.0	51993	5.0	52719		0.0	52657	4.0		52034	6.0		
06 okt  tor			86753	9.0		90672	9.0		54280	7.0			54409			8.0		87989	9.0	87880	9.0	51996	3.0	52719		0.0	52661	4.0		52039	5.0		
07 okt  fre			86762	9.0		90681	9.0		54287	7.0			54417			8.0		87998	9.0	87889	9.0	52000	4.0	52719		0.0	52665	4.0		52043	4.0		
08 okt  lør			86771	9.0		90689	8.0		54290	3.0			54420			3.0		88007	9.0	87897	8.0	52006	6.0	52719		0.0	52670	5.0		52048	5.0		
09 okt  søn			86778	7.0		90697	8.0		54293	3.0			54423			3.0		88015	8.0	87905	8.0	52012	6.0	52719		0.0	52677	7.0		52054	6.0		
10 okt  man			86786	8.0		90704	7.0		54296	3.0			54426			3.0		88022	7.0	87912	7.0	52018	6.0	52719		0.0	52682	5.0		52061	7.0		
11 okt  tir			86793	7.0		90712	8.0		54300	4.0			54430			4.0		88029	7.0	87920	8.0	52023	5.0	52719		0.0	52688	6.0		52066	5.0		
12 okt  ons			86802	9.0		90720	8.0		54303	3.0			54434			4.0		88038	9.0	87928	8.0	52028	5.0	52719		0.0	52693	5.0		52072	6.0		
13 okt  tor			86811	9.0		90729	9.0		54307	4.0			54438			4.0		88047	9.0	87937	9.0	52033	5.0	52719		0.0	52698	5.0		52077	5.0		
14 okt  fre			86819	8.0		90738	9.0		54310	3.0			54441			3.0		88056	9.0	87946	9.0	52039	6.0	52719		0.0	52703	5.0		52083	6.0		
15 okt  lør			86829	10.0		90747	9.0		54314	4.0			54444			3.0		88065	9.0	87955	9.0	52044	5.0	52719		0.0	52708	5.0		52088	5.0		
16 okt  søn			86834	5.0		90752	5.0		54316	2.0			54447			3.0		88070	5.0	87961	6.0	52051	7.0	52719		0.0	52716	8.0		52096	8.0		
17 okt  man			86841	7.0		90760	8.0		54318	2.0			54449			2.0		88078	8.0	87968	7.0	52057	6.0	52719		0.0	52722	6.0		52103	7.0		
18 okt  tir			86851	10.0		90769	9.0		54323	5.0			54454			5.0		88087	9.0	87977	9.0	52062	5.0	52719		0.0	52727	5.0		52108	5.0		
19 okt  ons			86859	8.0		90777	8.0		54327	4.0			54457			3.0		88095	8.0	87985	8.0	52068	6.0	52719		0.0	52732	5.0		52114	6.0		
20 okt  tor			86866	7.0		90784	7.0		54330	3.0			54460			3.0		88102	7.0	87992	7.0	52074	6.0	52719		0.0	52738	6.0		52120	6.0		
21 okt  fre			86874	8.0		90792	8.0		54333	3.0			54464			4.0		88110	8.0	88000	8.0	52080	6.0	52719		0.0	52745	7.0		52125	5.0		
22 okt  lør			86879	5.0		90798	6.0		54336	3.0			54467			3.0		88116	6.0	88006	6.0	52086	6.0	52719		0.0	52751	6.0		52133	8.0		
23 okt  søn			86886	7.0		90804	6.0		54338	2.0			54469			2.0		88122	6.0	88012	6.0	52092	6.0	52719		0.0	52757	6.0		52141	8.0		
24 okt  man			86892	6.0		90810	6.0		54341	3.0			54472			3.0		88128	6.0	88018	6.0	52099	6.0	52719		0.0	52763	6.0		52148	7.0		
25 okt  tir			86898	6.0		90816	6.0		54344	3.0			54474			2.0		88134	6.0	88024	6.0	52105	6.0	52719		0.0	52770	7.0		52155	7.0		
26 okt  ons			86907	9.0		90825	9.0		54346	2.0			54477			3.0		88144	10.0	88034	10.0	52110	5.0	52719		0.0	52775	5.0		52160	5.0		
27 okt  tor			86914	7.0		90832	7.0		54349	3.0			54480			3.0		88150	6.0	88040	6.0	52117	7.0	52719		0.0	52781	6.0		52167	7.0		
28 okt  fre			86923	9.0		90841	9.0		54352	3.0			54482			2.0		88159	9.0	88049	9.0	52122	5.0	52719		0.0	52786	5.0		52173	6.0		
29 okt  lør			86931	8.0		90849	8.0		54355	3.0			54485			3.0		88167	8.0	88057	8.0	52128	6.0	52719		0.0	52792	6.0		52179	6.0		
30 okt  søn			86939	8.0		90857	8.0		54358	3.0			54488			3.0		88175	8.0	88065	8.0	52133	5.0	52719		0.0	52798	6.0		52185	6.0		
31 okt  man			86947	8.0		90865	8.0		54360	2.0			54491			3.0		88183	8.0	88073	8.0	52139	6.0	52719		0.0	52804	6.0		52192	7.0		
01 nov  tir			86956	9.0		90874	9.0		54363	3.0			54494			3.0		88192	9.0	88082	9.0	52144	5.0	52719		0.0	52808	4.0		52198	6.0		
02 nov  ons			86965	9.0		90883	9.0		54366	3.0			54497			3.0		88202	10.0	88091	9.0	52149	5.0	52719		0.0	52813	5.0		52203	5.0		
03 nov  tor			86975	10.0		90893	10.0		54370	4.0			54500			3.0		88211	9.0	88101	10.0	52153	4.0	52719		0.0	52818	5.0		52208	5.0		
04 nov  fre			86983	8.0		90900	7.0		54373	3.0			54503			3.0		88219	8.0	88108	7.0	52159	6.0	52719		0.0	52823	5.0		52214	6.0		
05 nov  lør			86990	7.0		90907	7.0		54375	2.0			54506			3.0		88226	7.0	88115	7.0	52165	6.0	52719		0.0	52829	6.0		52221	7.0		
06 nov  søn			86995	5.0		90913	6.0		54377	2.0			54508			2.0		88232	6.0	88121	6.0	52172	7.0	52719		0.0	52837	8.0		52229	8.0		
07 nov  man			87002	7.0		90920	7.0		54379	2.0			54510			2.0		88239	7.0	88128	7.0	52179	7.0	52719		0.0	52844	7.0		52235	6.0		
08 nov  tir			87010	8.0		90928	8.0		54382	3.0			54513			3.0		88246	7.0	88136	8.0	52185	6.0	52719		0.0	52850	6.0		52242	7.0		
09 nov  ons			87020	10.0		90937	9.0		54385	3.0			54515			2.0		88256	10.0	88145	9.0	52190	5.0	52719		0.0	52855	5.0		52247	5.0		
10 nov  tor			87029	9.0		90947	10.0		54387	2.0			54518			3.0		88265	9.0	88155	10.0	52196	6.0	52719		0.0	52860	5.0		52252	5.0		
11 nov  fre			87037	8.0		90954	7.0		54390	3.0			54521			3.0		88273	8.0	88162	7.0	52201	5.0	52719		0.0	52866	6.0		52259	7.0		
12 nov  lør			87044	7.0		90962	8.0		54393	3.0			54524			3.0		88280	7.0	88170	8.0	52207	6.0	52719		0.0	52871	5.0		52265	6.0		
13 nov  søn			87051	7.0		90969	7.0		54396	3.0			54527			3.0		88287	7.0	88177	7.0	52212	5.0	52719		0.0	52877	6.0		52272	7.0		
14 nov  man			87061	10.0		90978	9.0		54399	3.0			54529			2.0		88297	10.0	88186	9.0	52217	5.0	52719		0.0	52882	5.0		52277	5.0		
15 nov  tir			87067	6.0		90984	6.0		54402	3.0			54533			4.0		88303	6.0	88192	6.0	52222	5.0	52719		0.0	52887	5.0		52284	7.0		
16 nov  ons			87075	8.0		90993	9.0		54405	3.0			54536			3.0		88312	9.0	88201	9.0	52227	5.0	52719		0.0	52891	4.0		52289	5.0		
17 nov  tor			87083	8.0		91001	8.0		54410	5.0			54541			5.0		88320	8.0	88209	8.0	52231	4.0	52719		0.0	52895	4.0		52294	5.0		
18 nov  fre			87089	6.0		91006	5.0		54414	4.0			54545			4.0		88325	5.0	88214	5.0	52235	4.0	52719		0.0	52899	4.0		52299	5.0		
19 nov  lør			87093	4.0		91010	4.0		54417	3.0			54548			3.0		88329	4.0	88218	4.0	52241	6.0	52719		0.0	52906	6.0		52306	7.0		
20 nov  søn			87098	5.0		91015	5.0		54421	4.0			54551			3.0		88334	5.0	88223	5.0	52247	6.0	52719		0.0	52912	6.0		52313	7.0		
21 nov  man			87104	6.0		91022	7.0		54424	3.0			54555			4.0		88341	7.0	88229	6.0	52252	5.0	52719		0.0	52916	4.0		52319	6.0		
22 nov  tir			87110	6.0		91027	5.0		54428	4.0			54559			4.0		88346	5.0	88235	6.0	52256	4.0	52723		4.0	52921	5.0		52325	6.0		
23 nov  ons			87117	7.0		91034	7.0		54432	4.0			54563			4.0		88353	7.0	88242	7.0	52262	6.0	52729		6.0	52926	5.0		52331	6.0		
24 nov  tor			87124	7.0		91041	7.0		54436	4.0			54567			4.0		88360	7.0	88249	7.0	52267	5.0	52735		6.0	52931	5.0		52337	6.0		
25 nov  fre			87131	7.0		91048	7.0		54439	3.0			54569			2.0		88367	7.0	88255	6.0	52273	6.0	52742		7.0	52937	6.0		52344	7.0		
26 nov  lør			87137	6.0		91054	6.0		54441	2.0			54572			3.0		88373	6.0	88262	7.0	52279	6.0	52748		6.0	52944	7.0		52351	7.0		
27 nov  søn			87144	7.0		91061	7.0		54444	3.0			54575			3.0		88380	7.0	88268	6.0	52285	6.0	52756		8.0	52949	5.0		52358	7.0		
28 nov  man			87151	7.0		91068	7.0		54448	4.0			54578			3.0		88387	7.0	88276	8.0	52290	5.0	52762		6.0	52955	6.0		52364	6.0		
29 nov  tir			87158	7.0		91074	6.0		54451	3.0			54582			4.0		88394	7.0	88282	6.0	52296	6.0	52769		7.0	52960	5.0		52371	7.0		
30 nov  ons			87167	9.0		91084	10.0		54453	2.0			54584			2.0		88403	9.0	88292	10.0	52301	5.0	52775		6.0	52966	6.0		52377	6.0		
01 dec  tor			87173	6.0		91090	6.0		54457	4.0			54587			3.0		88410	7.0	88298	6.0	52307	6.0	52781		6.0	52972	6.0		52383	6.0		
02 dec  fre			87180	7.0		91097	7.0		54459	2.0			54589			2.0		88416	6.0	88305	7.0	52314	7.0	52788		7.0	52979	7.0		52390	7.0		
03 dec  lør			87186	6.0		91103	6.0		54461	2.0			54591			2.0		88422	6.0	88311	6.0	52322	8.0	52795		7.0	52986	7.0		52397	7.0		
04 dec  søn			87193	7.0		91110	7.0		54463	2.0			54593			2.0		88429	7.0	88318	7.0	52329	7.0	52803		8.0	52993	7.0		52405	8.0		
05 dec  man			87201	8.0		91117	7.0		54465	2.0			54595			2.0		88437	8.0	88325	7.0	52335	6.0	52810		7.0	53000	7.0		52412	7.0		
06 dec  tir			87209	8.0		91125	8.0		54467	2.0			54597			2.0		88445	8.0	88333	8.0	52342	7.0	52816		6.0	53007	7.0		52418	6.0		
07 dec  ons			87218	9.0		91135	10.0		54469	2.0			54599			2.0		88454	9.0	88342	9.0	52348	6.0	52822		6.0	53012	5.0		52424	6.0		
08 dec  tor			87226	8.0		91143	8.0		54471	2.0			54601			2.0		88462	8.0	88351	9.0	52354	6.0	52828		6.0	53019	7.0		52430	6.0		
09 dec  fre			87237	11.0		91154	11.0		54473	2.0			54604			3.0		88473	11.0	88362	11.0	52360	6.0	52832		4.0	53025	6.0		52434	4.0		
10 dec  lør			87245	8.0		91161	7.0		54476	3.0			54606			2.0		88481	8.0	88369	7.0	52367	7.0	52838		6.0	53032	7.0		52441	7.0		
11 dec  søn			87253	8.0		91169	8.0		54478	2.0			54608			2.0		88489	8.0	88377	8.0	52373	6.0	52845		7.0	53038	6.0		52447	6.0		
12 dec  man			87260	7.0		91176	7.0		54480	2.0			54610			2.0		88496	7.0	88384	7.0	52380	7.0	52852		7.0	53045	7.0		52454	7.0		
13 dec  tir			87268	8.0		91185	9.0		54482	2.0			54613			3.0		88504	8.0	88393	9.0	52387	7.0	52857		5.0	53051	6.0		52460	6.0		
